schema_version,run_id,created_at_utc,prediction_date,as_of_date,data_snapshot_hash,config_hash,target_mode,band,imputed_features,macro_snapshot_hash,macro_history_mode,prediction,p_down,p_flat,p_up,model,record_id,kind,horizon_days,target_date,horizon,trading_days,current_close,signal,predicted_return,predicted_close,center_close,low_close,high_close,band_coverage,vol_model,model_mae,zero_baseline_mae,mae_diff_lo,mae_diff_hi,oof_slope,actual_open,actual_close,actual_return,actual_class,direction_correct,price_error,absolute_price_error,price_ape,return_error,interval_hit,center_price_error,log_loss,brier,status,is_prospective,actual_updated_at_utc,runtime,versions_hash,raw_predicted_return,predicted_open,center_open,low_open,high_open,gap_sign_auc,gap_corr,event_flags
3,20260906T100114_f761a6516c44,2026-09-06T10:01:20.482858+00:00,2026-09-07,2026-09-04,c0148bdb3e58f6df8f41,0464a8f5fe0430d37f44,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260906T100114_f761a6516c44:price:20,price,20,2026-10-07,1개월,20.0,1647000.0,있음,0.0440978574621232,1719629.1712401172,1719629.1712401172,1236766.4966820625,2202491.845798172,0.6801705756929638,simple,0.2006015782772277,0.199479058883374,-0.0059553911933109,0.0056007253756458,0.4396064664843137,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2298438699716853,0.3562763336175149,0.4138797964107998,Logistic,20260906T234747_8ecf765973f1:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.8821796941494422,0.5232979235149452,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.15856580677699,0.2688104292612815,0.5726237639617285,LightGBM,20260906T234747_8ecf765973f1:direction:LightGBM,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.5575263853250767,0.28005260908871243,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1942048383743377,0.3125433814393982,0.4932517801862641,Mean ensemble,20260906T234747_8ecf765973f1:direction:Mean ensemble,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.7067355249906102,0.39219264281396615,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1886637315961989,0.3417613374030909,0.46957493100071,No macro ensemble,20260906T234747_8ecf765973f1:direction:No macro ensemble,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.7559273956225349,0.4337455691862534,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260906T234747_8ecf765973f1:price:1,price,1,2026-09-07,1거래일,1.0,1647000.0,있음,0.0128873556540735,1668225.4747622593,1668225.4747622593,1570180.8619951636,1766270.0875293547,0.8029350104821803,simple,0.0307446777343643,0.0336644703129622,-0.0039229285342414,-0.0019679892153234,1.0,1737000.0,1783000.0,0.08257437765634479,,,-114774.52523774072,114774.52523774072,0.06437157893311313,-0.06968702200227128,0.0,-114774.52523774072,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260906T234747_8ecf765973f1:price:5,price,5,2026-09-11,1주일,5.0,1647000.0,없음,,,1647000.0,1424175.239992926,1869824.760007074,0.7494736842105263,simple,0.0758787140145595,0.0787935772918985,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260906T234747_8ecf765973f1,2026-09-06T23:47:54.568313+00:00,2026-09-07,2026-09-04,d15fe5eb92df79d15f75,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260906T234747_8ecf765973f1:price:20,price,20,2026-10-07,1개월,20.0,1647000.0,있음,0.0340024573455885,1703002.0472481844,1703002.0472481844,1220377.52476492,2185626.569731449,0.6801705756929638,simple,0.1978842734450201,0.199479058883374,-0.0060353264782457,0.0034123388615011,0.4176506823446645,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2375178490974434,0.3487668970920583,0.4137152538104983,Logistic,20260907T051219_cced9ecb7057:direction:Logistic,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.8825773345230177,0.5217828807615867,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1920592431928071,0.2863292871145985,0.5216114696925943,LightGBM,20260907T051219_cced9ecb7057:direction:LightGBM,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.6508322791701344,0.34772679948502755,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2147885461451252,0.3175480921033284,0.4676633617515463,Mean ensemble,20260907T051219_cced9ecb7057:direction:Mean ensemble,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.760006554390547,0.43035320677526545,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1783059126939114,0.2936958126860576,0.5279982746200309,No macro ensemble,20260907T051219_cced9ecb7057:direction:No macro ensemble,direction,1,2026-09-07,,,,,,,,,,,,,,,,,1737000.0,1783000.0,0.08257437765634479,2.0,1.0,,,,,,,0.6386622630463075,0.34083585765260027,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T051219_cced9ecb7057:price:1,price,1,2026-09-07,1거래일,1.0,1647000.0,있음,0.0127018285070107,1667919.911551047,1667919.911551047,1569875.1507799253,1765964.6723221685,0.8029350104821803,simple,0.0307446767278915,0.0336644703129622,-0.0040330255896835,-0.0019271364623687,1.0,1737000.0,1783000.0,0.08257437765634479,,,-115080.08844895312,115080.08844895312,0.06454295482274432,-0.06987254914933409,0.0,-115080.08844895312,,,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0127018285070107,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T051219_cced9ecb7057:price:5,price,5,2026-09-11,1주일,5.0,1647000.0,없음,,,1647000.0,1424174.8906339873,1869825.1093660127,0.7494736842105263,simple,0.0758787075460218,0.0787935772918985,0.0,0.0,0.0,,,,,,,,,,,,,,pending,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0233973177527542,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T051219_cced9ecb7057:price:20,price,20,2026-10-07,1개월,20.0,1647000.0,있음,0.0339988710117719,1702996.1405563883,1702996.1405563883,1220371.526544859,2185620.754567918,0.6801705756929638,simple,0.1978842241935131,0.199479058883374,-0.0056453386426377,0.003634200037379,0.4176511016993346,,,,,,,,,,,,,,pending,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.081404959482778,,,,,,,
3,20260907T051219_cced9ecb7057,2026-09-07T05:12:23.910709+00:00,2026-09-07,2026-09-04,d5ed4e966fd3c0e3df83,cb6a70d1f50a0681a9bb,close_to_close,0.0142953828943315,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T051219_cced9ecb7057:open:1,open,1,2026-09-07,시초가,1.0,1647000.0,있음,0.0207649208605289,,,,,0.818815331010453,,0.0175984491709742,0.0231951135644252,-0.0070342240494823,-0.0042102972878416,1.0,1737000.0,1783000.0,0.05464480874316946,,,-55800.175342708826,55800.175342708826,0.032124453277322294,-0.033879887882640555,1.0,-55800.175342708826,,,scored,False,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0207649208605289,1681199.8246572912,1681199.8246572912,1612014.224801357,1750385.4245132257,0.8080046932466888,0.6261826363865376,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3110442344514789,0.3675884584190455,0.3213673071294756,Logistic,20260907T081235_13f5df5a2f7f:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,1.0,,,,,,,1.0007912861125323,0.5999698198019566,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1472751319193161,0.240757349965917,0.6119675181147668,LightGBM,20260907T081235_13f5df5a2f7f:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.4239656993164709,0.9726436093401765,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2291596831853975,0.3041729041924813,0.4666674126221212,Mean ensemble,20260907T081235_13f5df5a2f7f:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1901589754696795,0.7544679816609828,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2159024867432961,0.37124940011737,0.4128481131393339,No macro ensemble,20260907T081235_13f5df5a2f7f:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,0.9908812047120011,0.6123847651574144,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.234143007222939,0.3687363535876677,0.3971206391893932,No NSI ensemble,20260907T081235_13f5df5a2f7f:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,0.9976733792327755,0.6110215411833876,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T081235_13f5df5a2f7f:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0091094313699438,1799242.1161326098,1799242.1161326098,1690000.9125613966,1908483.319703823,0.805439330543933,simple,0.0308618521202377,0.0337667922948522,-0.0040154924684027,-0.0019085102392527,1.0,1799000.0,1793000.0,0.005608524957936067,,,6242.116132609779,6242.116132609779,0.003481380999782364,0.0035009064120077333,1.0,6242.116132609779,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0091094313699438,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T081235_13f5df5a2f7f:price:5,price,5,2026-09-14,1주일,5.0,1783000.0,없음,,,1783000.0,1536214.8813855038,2029785.118614496,0.7494736842105263,simple,0.0759779118802995,0.0786702677599089,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0204092486816326,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T081235_13f5df5a2f7f:price:20,price,20,2026-10-08,1개월,20.0,1783000.0,있음,0.037065099732602,1849087.0728232288,1849087.0728232288,1314633.838506174,2383540.307140285,0.6801705756929638,simple,0.1982815301659695,0.1999044321157107,-0.0056765419398158,0.0035471561636459,0.4204144323337561,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0881632429382847,,,,,,,
3,20260907T081235_13f5df5a2f7f,2026-09-07T08:12:44.664958+00:00,2026-09-08,2026-09-07,c92e110ee9e1271ae7ec,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T081235_13f5df5a2f7f:open:1,open,1,2026-09-08,시초가,1.0,1783000.0,있음,0.0180536638945341,,,,,0.8170731707317073,,0.017652751458377,0.0232668343306176,-0.0070561269872334,-0.0042524368893377,1.0,1799000.0,1793000.0,0.008973639932697619,,,16189.68272395432,16189.68272395432,0.008999267773181946,0.009080023961836482,1.0,16189.68272395432,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0180536638945341,1815189.6827239543,1815189.6827239543,1738225.3648092858,1892154.000638623,0.8067343489894594,0.6267964947001252,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3111313845686855,0.368380259365804,0.3204883560655104,Logistic,20260907T110238_05472b002539:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,1.0,,,,,,,0.9986395608200778,0.5984590215960096,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1820967129319922,0.2494874488881636,0.5684158381798441,LightGBM,20260907T110238_05472b002539:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.388346670113366,0.9195248673307279,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2466140487503388,0.3089338541269838,0.4444520971226773,Mean ensemble,20260907T110238_05472b002539:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.1746280893133951,0.7359285736495651,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2172533092918201,0.375959339005426,0.4067873517027539,No macro ensemble,20260907T110238_05472b002539:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,0.9782742823829119,0.602101696478132,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2387867898616281,0.3715202270284662,0.3896929831099057,No NSI ensemble,20260907T110238_05472b002539:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,0.9901519693927309,0.6038665771318692,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T110238_05472b002539:price:1,price,1,2026-09-08,1거래일,1.0,1783000.0,있음,0.0092266243910283,1799451.0712892036,1799451.0712892036,1690210.1405482066,1908692.0020302008,0.805439330543933,simple,0.0308618527542449,0.0337667922948522,-0.0040154899251161,-0.0019085106169021,1.0,1799000.0,1793000.0,0.005608524957936067,,,6451.071289203595,6451.071289203595,0.003597920406694699,0.003618099433092232,1.0,6451.071289203595,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0092266243910283,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T110238_05472b002539:price:5,price,5,2026-09-14,1주일,5.0,1783000.0,없음,,,1783000.0,1536214.71684534,2029785.2831546604,0.7494736842105263,simple,0.0759779042567996,0.0786702677599089,0.0,0.0,0.0,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0209146621461412,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T110238_05472b002539:price:20,price,20,2026-10-08,1개월,20.0,1783000.0,있음,0.0373464177539632,1849588.662855317,1849588.662855317,1315134.9781391502,2384042.347571483,0.6801705756929638,simple,0.1982814558776101,0.1999044321157107,-0.005676515310967,0.003547093838482,0.4204139442503178,,,,,,,,,,,,,,pending,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0888324906077017,,,,,,,
3,20260907T110238_05472b002539,2026-09-07T11:02:45.204404+00:00,2026-09-08,2026-09-07,885412ad0547277f9bf8,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,,,,,Ridge,20260907T110238_05472b002539:open:1,open,1,2026-09-08,시초가,1.0,1783000.0,있음,0.0182003360241651,,,,,0.8170731707317073,,0.0176527521269537,0.0232668343306176,-0.0070561265795276,-0.0042524368559196,1.0,1799000.0,1793000.0,0.008973639932697619,,,16451.19913108647,16451.19913108647,0.009144635425840172,0.009226696091467482,1.0,16451.19913108647,,,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,0.0182003360241651,1815451.1991310865,1815451.1991310865,1738486.8901900337,1892415.5080721392,0.8067343489894594,0.6267964717478417,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,보합,0.3111362608937856,0.368371886599967,0.3204918525062473,Logistic,20260907T111555_7c1c873325b1:direction:Logistic,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,1.0,,,,,,,0.9986622896736906,0.598474874003137,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.1755160464888595,0.2306244027432937,0.5938595507678468,LightGBM,20260907T111555_7c1c873325b1:direction:LightGBM,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.4669648539216746,0.9754138582673817,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.2433261536913225,0.2994981446716304,0.457175701637047,Mean ensemble,20260907T111555_7c1c873325b1:direction:Mean ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.2056470561983066,0.7589200885560273,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.192279044752087,0.367776002853194,0.439944952394719,No macro ensemble,20260907T111555_7c1c873325b1:direction:No macro ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,1.000281214037822,0.6302299747566512,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
3,20260907T111555_7c1c873325b1,2026-09-07T11:16:02.036399+00:00,2026-09-08,2026-09-07,3839f302eb4a05d1fef7,a5cc2a709bb33ff3d7f7,close_to_close,0.0146249079769912,{},7ed3ebee8562f01fbf17,lagged_latest_vintage,상승,0.241768167621487,0.3725125940042999,0.3857192383742131,No NSI ensemble,20260907T111555_7c1c873325b1:direction:No NSI ensemble,direction,1,2026-09-08,,,,,,,,,,,,,,,,,1799000.0,1793000.0,0.005608524957936067,1.0,0.0,,,,,,,0.9874844323265314,0.600971622410247,scored,True,2026-09-10T09:57:08.727209+00:00,github-actions,7fa00c14b86e,,,,,,,,
