run_id,target_date,gap,p_down,p_flat,p_up,band,gap_rule_label
20260921T223136_40517eaed363,2026-09-22,-0.024,0.505213883069061,0.32053498861035945,0.17425112832057948,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.023,0.4970891691875256,0.3281895749576073,0.1747212558548671,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.022,0.4934933840404975,0.3299477610483703,0.1765588549111322,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.021,0.4886813915371729,0.33095190461045404,0.18036670385237313,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.02,0.48509911496959235,0.33267007159568684,0.1822308134347209,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.019,0.48152579115314054,0.33436689866720787,0.18410731017965154,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.018,0.45737135948099167,0.3629753160156596,0.17965332450334875,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.017,0.3836904724963563,0.41460368043469736,0.20170584706894634,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.016,0.3679477013294428,0.4351719317775834,0.1968803668929737,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.015,0.3644245995161875,0.4367745324349196,0.19880086804889302,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.014,0.34806782684820653,0.4582929074847069,0.1936392656670866,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.013,0.34457822720535436,0.45984350364215376,0.19557826915249188,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.012,0.33535095590131514,0.47030029802079865,0.19434874607788621,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.011,0.3319001500713721,0.47179596144949726,0.19630388847913063,0.010668718407191769,하락
20260921T223136_40517eaed363,2026-09-22,-0.01,0.25898690241229716,0.49042386294753154,0.25058923464017135,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.009,0.24077309832555577,0.47036730874182503,0.2888595929326192,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.008,0.2372518072359776,0.4691983891894157,0.2935498035746067,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.007,0.2345909907544054,0.4698024332839207,0.2956065759616739,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.006,0.22932719915142702,0.47220145065466795,0.29847135019390497,0.010668718407191769,보합
20260921T223136_40517eaed363,2026-09-22,-0.005,0.21726222644464177,0.4759123073290814,0.3068254662262769,0.010668718407191769,보합
