target,cell,horizon,comparison,metric,window,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,1,1,trailing_q_w250 - current,interval_score,sequential_all,0.0005620980531749396,953,True,-0.00022105721727723698,0.0014816878671729174,month
sk_hynix,1,1,trailing_q_w250 - current,interval_score,sequential_all,0.0005620980531749396,953,True,-0.0002067636088859467,0.0012728314621562279,contiguous_20
sk_hynix,1,1,trailing_q_w250 - current,interval_coverage,sequential_all,-0.014690451206715638,953,True,-0.0229414472588377,-0.006236682740832174,month
sk_hynix,1,1,conformal_w250 - current,interval_score,sequential_all,0.0006032767285752333,953,True,-0.00017289597851423275,0.0015688996933376656,month
sk_hynix,1,1,conformal_w250 - current,interval_score,sequential_all,0.0006032767285752333,953,True,-0.0001623207178387747,0.001346742270358344,contiguous_20
sk_hynix,1,1,conformal_w250 - current,interval_coverage,sequential_all,-0.011542497376705096,953,True,-0.019982140770784397,-0.0030632712953905074,month
sk_hynix,1,1,trailing_q_w500 - current,interval_score,sequential_all,-0.00012618867970353099,953,True,-0.00058483384767003,0.00033005528517300847,month
sk_hynix,1,1,trailing_q_w500 - current,interval_score,sequential_all,-0.00012618867970353099,953,True,-0.0006055482279953718,0.0002802793518476957,contiguous_20
sk_hynix,1,1,trailing_q_w500 - current,interval_coverage,sequential_all,-0.018887722980062915,953,True,-0.02589038684038435,-0.012447488466792054,month
sk_hynix,1,1,conformal_w500 - current,interval_score,sequential_all,-0.00013011260437396203,953,True,-0.0005505632496856272,0.0002839981460222803,month
sk_hynix,1,1,conformal_w500 - current,interval_score,sequential_all,-0.00013011260437396203,953,True,-0.0005736430271314347,0.0002335294276056707,contiguous_20
sk_hynix,1,1,conformal_w500 - current,interval_coverage,sequential_all,-0.01364113326337879,953,True,-0.020234291799786974,-0.007759889012752558,month
sk_hynix,1,1,aci_g0.005_w250 - current,interval_score,sequential_all,0.0012359608861618073,953,True,0.00014199813664926057,0.002688887522593035,month
sk_hynix,1,1,aci_g0.005_w250 - current,interval_score,sequential_all,0.0012359608861618073,953,True,6.88300290263588e-06,0.0025096599991224176,contiguous_20
