target,horizon,comparison,metric,delta,common_n,calibrated,ci_lo,ci_hi,block
samsung,5,a100_5y - a10000_expanding,mae_return_raw,0.005045330279895941,1086,False,0.0019181820041570129,0.008480764460883687,month
samsung,5,a100_5y - a10000_expanding,mae_return_raw,0.005045330279895941,1086,False,0.0018371116129256748,0.0091265130114746,contiguous_20
samsung,5,a100_5y - a10000_expanding,mae_return_calibrated,-8.289534874175703e-05,1086,True,-0.0002755027502717827,6.518925007537472e-05,month
samsung,5,a100_5y - a10000_expanding,mae_return_calibrated,-8.289534874175703e-05,1086,True,-0.000274256335257558,9.190241391630256e-05,contiguous_20
samsung,5,a100_5y - a10000_expanding,mae_return_issued,-8.060793912453921e-05,1086,True,-0.0002698304977217824,7.371446950443948e-05,month
samsung,5,a100_5y - a10000_expanding,mae_return_issued,-8.060793912453921e-05,1086,True,-0.0002744750385306648,8.961147954821238e-05,contiguous_20
samsung,5,a100_5y - hold_current,mae_return_calibrated,3.858876987291552e-05,1086,True,-7.12335186955779e-05,0.00016016346423176596,month
samsung,5,a100_5y - hold_current,mae_return_calibrated,3.858876987291552e-05,1086,True,-7.028610135290786e-05,0.00017062279493958483,contiguous_20
samsung,5,a100_5y - hold_current,mae_return_issued,4.455185570375093e-05,1086,True,-6.450241904594654e-05,0.00016315225496552998,month
samsung,5,a100_5y - hold_current,mae_return_issued,4.455185570375093e-05,1086,True,-6.182778682138253e-05,0.00017729107683876982,contiguous_20
samsung,5,a100_expanding - a10000_expanding,mae_return_raw,0.004791147189853005,1086,False,0.0017957451856939637,0.008345557284335713,month
samsung,5,a100_expanding - a10000_expanding,mae_return_raw,0.004791147189853005,1086,False,0.0017269761436779331,0.008850868480714959,contiguous_20
samsung,5,a100_expanding - a10000_expanding,mae_return_calibrated,-0.00010829125118707988,1086,True,-0.0002918078065553177,3.8147716730792804e-05,month
samsung,5,a100_expanding - a10000_expanding,mae_return_calibrated,-0.00010829125118707988,1086,True,-0.00029905681290375285,6.304150989272174e-05,contiguous_20
samsung,5,a100_expanding - a10000_expanding,mae_return_issued,-0.00011196692740069746,1086,True,-0.00029000504580079146,3.3391761824556936e-05,month
samsung,5,a100_expanding - a10000_expanding,mae_return_issued,-0.00011196692740069746,1086,True,-0.00030087057073007346,5.444995047079374e-05,contiguous_20
samsung,5,a100_expanding - hold_current,mae_return_calibrated,1.3192867427592664e-05,1086,True,-7.305093648771256e-05,0.00010824589894455613,month
samsung,5,a100_expanding - hold_current,mae_return_calibrated,1.3192867427592664e-05,1086,True,-7.136666966303735e-05,0.00011908137822317799,contiguous_20
samsung,5,a100_expanding - hold_current,mae_return_issued,1.3192867427592664e-05,1086,True,-7.305093648771256e-05,0.00010824589894455613,month
samsung,5,a100_expanding - hold_current,mae_return_issued,1.3192867427592664e-05,1086,True,-7.136666966303735e-05,0.00011908137822317799,contiguous_20
samsung,5,a1000_5y - a10000_expanding,mae_return_raw,0.0014598021257482754,1086,False,0.0001795932584686487,0.0031713698614546327,month
samsung,5,a1000_5y - a10000_expanding,mae_return_raw,0.0014598021257482754,1086,False,0.0001693937382952526,0.0034686060916024127,contiguous_20
samsung,5,a1000_5y - a10000_expanding,mae_return_calibrated,-0.00012227157297539537,1086,True,-0.0002772186962146149,1.1873285799907232e-05,month
samsung,5,a1000_5y - a10000_expanding,mae_return_calibrated,-0.00012227157297539537,1086,True,-0.00028422571264720615,2.4903718936665746e-05,contiguous_20
samsung,5,a1000_5y - a10000_expanding,mae_return_issued,-0.00012594724918901294,1086,True,-0.0002822622128215112,9.256677734213045e-06,month
samsung,5,a1000_5y - a10000_expanding,mae_return_issued,-0.00012594724918901294,1086,True,-0.0002861682710138233,1.9823528497348135e-05,contiguous_20
samsung,5,a1000_5y - hold_current,mae_return_calibrated,-7.874543607228222e-07,1086,True,-9.033175005513226e-05,8.907471687540689e-05,month
samsung,5,a1000_5y - hold_current,mae_return_calibrated,-7.874543607228222e-07,1086,True,-9.179976826029992e-05,9.869827928341662e-05,contiguous_20
samsung,5,a1000_5y - hold_current,mae_return_issued,-7.874543607228222e-07,1086,True,-9.033175005513226e-05,8.907471687540689e-05,month
samsung,5,a1000_5y - hold_current,mae_return_issued,-7.874543607228222e-07,1086,True,-9.179976826029992e-05,9.869827928341662e-05,contiguous_20
samsung,5,a1000_expanding - a10000_expanding,mae_return_raw,0.0018132910743326853,1086,False,0.00028499921896628204,0.003891490364724228,month
samsung,5,a1000_expanding - a10000_expanding,mae_return_raw,0.0018132910743326853,1086,False,0.00022066094324302488,0.0042897583796544896,contiguous_20
samsung,5,a1000_expanding - a10000_expanding,mae_return_calibrated,-0.00012317141799880236,1086,True,-0.00027574970451060425,2.9686542377936165e-06,month
samsung,5,a1000_expanding - a10000_expanding,mae_return_calibrated,-0.00012317141799880236,1086,True,-0.0002793310685011795,1.4377345177222518e-05,contiguous_20
samsung,5,a1000_expanding - a10000_expanding,mae_return_issued,-0.00012684709421241993,1086,True,-0.0002795400470441601,1.3994355965777206e-06,month
samsung,5,a1000_expanding - a10000_expanding,mae_return_issued,-0.00012684709421241993,1086,True,-0.00028033191718527915,1.0789563019927364e-05,contiguous_20
samsung,5,a1000_expanding - hold_current,mae_return_calibrated,-1.6872993841297993e-06,1086,True,-8.497905392012692e-05,8.74561513731508e-05,month
samsung,5,a1000_expanding - hold_current,mae_return_calibrated,-1.6872993841297993e-06,1086,True,-8.699104710636768e-05,0.00010002636995257521,contiguous_20
samsung,5,a1000_expanding - hold_current,mae_return_issued,-1.6872993841297993e-06,1086,True,-8.497905392012692e-05,8.74561513731508e-05,month
samsung,5,a1000_expanding - hold_current,mae_return_issued,-1.6872993841297993e-06,1086,True,-8.699104710636768e-05,0.00010002636995257521,contiguous_20
samsung,5,a10000_5y - a10000_expanding,mae_return_raw,5.529834035144201e-07,1086,False,-0.00016317862623686888,0.00013943128041203726,month
samsung,5,a10000_5y - a10000_expanding,mae_return_raw,5.529834035144201e-07,1086,False,-0.00017182372010689164,0.00014386163907659192,contiguous_20
samsung,5,a10000_5y - a10000_expanding,mae_return_calibrated,3.873384814680917e-05,1086,True,-3.4759676421928287e-06,8.25541447881984e-05,month
