target,horizon,comparison,metric,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,5,current_full - hold_current,mae_return_calibrated,-0.0003031398438853008,1081,True,-0.0008599399458178913,0.000247628511659993,month
sk_hynix,5,current_full - hold_current,mae_return_calibrated,-0.0003031398438853008,1081,True,-0.0008329596556426229,0.00022853343650156374,contiguous_20
sk_hynix,5,current_full - hold_current,mae_return_raw,-0.00017589978613341678,1081,False,-0.0009175107204886126,0.0006152234613295724,month
sk_hynix,5,current_full - hold_current,mae_return_raw,-0.00017589978613341678,1081,False,-0.000963396855326963,0.0006603472186598578,contiguous_20
sk_hynix,5,market_only - current_full,mae_return_raw,-0.00027444119337990394,1081,False,-0.0006517224916045567,6.5679144507966895e-06,month
sk_hynix,5,market_only - current_full,mae_return_raw,-0.00027444119337990394,1081,False,-0.0006545894310702203,5.527846152161818e-06,contiguous_20
sk_hynix,5,market_only - current_full,mae_return_calibrated,-0.00017510598123110675,1081,True,-0.00042852868056115134,8.948310405717412e-05,month
sk_hynix,5,market_only - current_full,mae_return_calibrated,-0.00017510598123110675,1081,True,-0.0004296235035951043,8.314865614314272e-05,contiguous_20
sk_hynix,5,market_only - hold_current,mae_return_calibrated,-0.0004782458251164076,1081,True,-0.0011476650998375176,0.0001840950316795262,month
sk_hynix,5,market_only - hold_current,mae_return_calibrated,-0.0004782458251164076,1081,True,-0.0011514793562385328,0.0001746905807004773,contiguous_20
sk_hynix,5,market_only - hold_current,mae_return_raw,-0.00045034097951332074,1081,False,-0.001140198738933024,0.00025675632521769893,month
sk_hynix,5,market_only - hold_current,mae_return_raw,-0.00045034097951332074,1081,False,-0.0011532144205744755,0.00023552973187674104,contiguous_20
sk_hynix,5,no_macro - current_full,mae_return_raw,-0.00011791070742184451,1081,False,-0.00026821291534744393,3.3932761635388716e-05,month
sk_hynix,5,no_macro - current_full,mae_return_raw,-0.00011791070742184451,1081,False,-0.00026369280957502843,3.192820238979542e-05,contiguous_20
sk_hynix,5,no_macro - current_full,mae_return_calibrated,-9.621447959892519e-05,1081,True,-0.0002466246452001826,5.299328777202732e-05,month
sk_hynix,5,no_macro - current_full,mae_return_calibrated,-9.621447959892519e-05,1081,True,-0.00024696549221638373,5.5041052572433505e-05,contiguous_20
sk_hynix,5,no_macro - hold_current,mae_return_calibrated,-0.0003993543234842261,1081,True,-0.0009801703104016627,0.00015960314158311277,month
sk_hynix,5,no_macro - hold_current,mae_return_calibrated,-0.0003993543234842261,1081,True,-0.0009653161671358321,0.00016160611239501635,contiguous_20
sk_hynix,5,no_macro - hold_current,mae_return_raw,-0.0002938104935552613,1081,False,-0.0010696577336841136,0.0005126119995252024,month
sk_hynix,5,no_macro - hold_current,mae_return_raw,-0.0002938104935552613,1081,False,-0.0011073514330882852,0.000548428870174443,contiguous_20
sk_hynix,5,full_plus_A - current_full,mae_return_raw,-1.2601688174961127e-05,1081,False,-0.00013084404228489935,0.00010373540670720601,month
sk_hynix,5,full_plus_A - current_full,mae_return_raw,-1.2601688174961127e-05,1081,False,-0.00013415070870021552,0.00011849291252033645,contiguous_20
sk_hynix,5,full_plus_A - current_full,mae_return_calibrated,-2.773195238452357e-05,1081,True,-0.0001662712154612844,0.00010604099428045968,month
sk_hynix,5,full_plus_A - current_full,mae_return_calibrated,-2.773195238452357e-05,1081,True,-0.00016133889787934088,0.00010730377786943462,contiguous_20
sk_hynix,5,full_plus_A - hold_current,mae_return_calibrated,-0.0003308717962698244,1081,True,-0.0008507808937752512,0.00016886888715067033,month
sk_hynix,5,full_plus_A - hold_current,mae_return_calibrated,-0.0003308717962698244,1081,True,-0.0008236356499918119,0.00017151648859400128,contiguous_20
sk_hynix,5,full_plus_A - hold_current,mae_return_raw,-0.00018850147430837804,1081,False,-0.00094202702150252,0.0006112602322427308,month
sk_hynix,5,full_plus_A - hold_current,mae_return_raw,-0.00018850147430837804,1081,False,-0.0009764824002599009,0.0006605623283192491,contiguous_20
sk_hynix,5,inner_selected - current_full,mae_return_raw,3.921455827326648e-05,1081,False,-8.948489128634974e-05,0.0001635453924073857,month
