run_id,target_date,gap,p_down,p_flat,p_up,band,gap_rule_label
20260921T223153_445dfd5959c7,2026-09-22,-0.1,0.8690737611351944,0.0991654998736892,0.03176073899111646,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.099,0.8681340735953949,0.09989808018972751,0.03196784621487764,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.098,0.8671758835401732,0.1006427419670011,0.032181374492825765,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.097,0.86619890344485,0.10139959793787541,0.03240149861727457,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.096,0.8652028259454743,0.10216876653418452,0.032628407520341234,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.095,0.8641873239738537,0.10295038105697575,0.03286229496917064,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.094,0.8631521310589363,0.10374451896602048,0.033103349975043314,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.093,0.8620968845611732,0.1045513417841679,0.03335177365465893,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.092,0.8610213245612646,0.10537090624390495,0.03360776919483045,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.091,0.8599250874415636,0.10620336521231702,0.03387154734611946,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.09,0.8588079192599019,0.10704876412539574,0.0341433166147024,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.089,0.8576694440027777,0.107907264520124,0.03442329147709838,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.088,0.8565093975969322,0.10877890526142586,0.03471169714164199,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.087,0.8553274242448089,0.10966381305184704,0.03500876270334405,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.086,0.854123241153151,0.11056204940850833,0.035314709438340704,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.085,0.8528965225589993,0.11147369893065531,0.03562977851034545,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.084,0.8516469540023284,0.11239884281057444,0.035954203187097133,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.083,0.850374228700712,0.11333754316261523,0.03628822813667282,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.082,0.8490780401595474,0.114289854549645,0.03663210529080763,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.081,0.8477580550669516,0.1152558582009274,0.03698608673212096,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.08,0.8464139736421104,0.11623559882909715,0.03735042752879244,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.079,0.8450455195352695,0.11722909375197108,0.03772538671275936,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.078,0.8436523584389641,0.11823640582454469,0.03811123573649121,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.077,0.8422341939400023,0.11925756494795359,0.03850824111204414,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.076,0.840790728800453,0.12029259731714076,0.03891667388240631,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.075,0.8393217132009426,0.12134147470097746,0.03933681209807995,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.074,0.837826795230914,0.12240425906669247,0.03976894570239348,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.073,0.8363056979727497,0.12348094001364375,0.04021336201360663,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.072,0.8347581904931648,0.12457147066945146,0.04067033883738371,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.071,0.8331839509961878,0.12567586863582192,0.04114018036799022,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.07,0.8315827398363413,0.12679407812549218,0.041623182038166506,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.069,0.8299542926217844,0.12792605667242024,0.04211965070579526,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.068,0.8282983524712677,0.1290717713455101,0.042629876183222226,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.067,0.8266146609724705,0.13023116213622352,0.04315417689130596,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.066,0.8249030004715163,0.1314041379245386,0.043692861603945164,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.065,0.8231631232141708,0.1325906301757998,0.044246246610029384,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.064,0.8213948118317613,0.13379053725271603,0.04481465091552277,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.063,0.8195978571437518,0.13500375358646172,0.04539838926978645,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.062,0.8177720642812247,0.13623015200764596,0.045997783711129246,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.061,0.8159172272056778,0.13746961741125172,0.0466131553830704,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.06,0.8131628120459821,0.1396457024347236,0.047191485519294286,0.008115164691859328,하락
20260921T223153_445dfd5959c7,2026-09-22,-0.059,0.8112493837409398,0.14091081684259493,0.04783979941646521,0.008115164691859328,하락
