target,horizon,comparison,metric,delta,common_n,calibrated,ci_lo,ci_hi,block
sk_hynix,20,a100_5y - a10000_expanding,mae_return_raw,0.041396837470233,1081,False,0.011730869085693395,0.09291466475321127,contiguous_40
sk_hynix,20,a100_5y - a10000_expanding,mae_return_calibrated,-0.0006737297491119317,1081,True,-0.0031561358290700093,0.0017456515158220307,month
sk_hynix,20,a100_5y - a10000_expanding,mae_return_calibrated,-0.0006737297491119317,1081,True,-0.003314953359082652,0.001762347972559224,contiguous_40
sk_hynix,20,a100_5y - a10000_expanding,mae_return_issued,-0.00012333906250970328,1081,True,-0.0025042983853282054,0.002155913376354028,month
sk_hynix,20,a100_5y - a10000_expanding,mae_return_issued,-0.00012333906250970328,1081,True,-0.0025691579925819705,0.002244047855107052,contiguous_40
sk_hynix,20,a100_5y - hold_current,mae_return_calibrated,-0.0002159916434897839,1081,True,-0.0005776156478057292,5.1567608667803906e-05,month
sk_hynix,20,a100_5y - hold_current,mae_return_calibrated,-0.0002159916434897839,1081,True,-0.0004438168406601516,3.3752482401191684e-05,contiguous_40
sk_hynix,20,a100_5y - hold_current,mae_return_issued,-0.0002159916434897839,1081,True,-0.0005776156478057292,5.1567608667803906e-05,month
sk_hynix,20,a100_5y - hold_current,mae_return_issued,-0.0002159916434897839,1081,True,-0.0004438168406601516,3.3752482401191684e-05,contiguous_40
sk_hynix,20,a100_expanding - a10000_expanding,mae_return_raw,0.04112402674703502,1081,False,0.01151588942740066,0.08319301241324671,month
sk_hynix,20,a100_expanding - a10000_expanding,mae_return_raw,0.04112402674703502,1081,False,0.009975408109656091,0.0941576611926932,contiguous_40
sk_hynix,20,a100_expanding - a10000_expanding,mae_return_calibrated,-0.0005074228098890458,1081,True,-0.002948575786408388,0.0017588372765483646,month
sk_hynix,20,a100_expanding - a10000_expanding,mae_return_calibrated,-0.0005074228098890458,1081,True,-0.0031957270583278475,0.00202066322659833,contiguous_40
sk_hynix,20,a100_expanding - a10000_expanding,mae_return_issued,4.296787671318266e-05,1081,True,-0.00224267138908014,0.002235181774585467,month
sk_hynix,20,a100_expanding - a10000_expanding,mae_return_issued,4.296787671318266e-05,1081,True,-0.002457515683353137,0.002443908448355655,contiguous_40
sk_hynix,20,a100_expanding - hold_current,mae_return_calibrated,-4.968470426689796e-05,1081,True,-0.00021958101995350786,0.00014316808199486494,month
sk_hynix,20,a100_expanding - hold_current,mae_return_calibrated,-4.968470426689796e-05,1081,True,-0.00018491642924419534,0.00011547049716348467,contiguous_40
sk_hynix,20,a100_expanding - hold_current,mae_return_issued,-4.968470426689796e-05,1081,True,-0.00021958101995350786,0.00014316808199486494,month
sk_hynix,20,a100_expanding - hold_current,mae_return_issued,-4.968470426689796e-05,1081,True,-0.00018491642924419534,0.00011547049716348467,contiguous_40
sk_hynix,20,a1000_5y - a10000_expanding,mae_return_raw,0.01270299022605419,1081,False,0.0014282660816462432,0.029243142567601577,month
sk_hynix,20,a1000_5y - a10000_expanding,mae_return_raw,0.01270299022605419,1081,False,0.0005338096780143353,0.03281417620389182,contiguous_40
sk_hynix,20,a1000_5y - a10000_expanding,mae_return_calibrated,-0.0007352543258365639,1081,True,-0.003064927673078932,0.0014907321481568577,month
sk_hynix,20,a1000_5y - a10000_expanding,mae_return_calibrated,-0.0007352543258365639,1081,True,-0.0032069511757389737,0.0014937146490091526,contiguous_40
sk_hynix,20,a1000_5y - a10000_expanding,mae_return_issued,-0.00018486363923433553,1081,True,-0.00240415843937361,0.0018873769076649162,month
sk_hynix,20,a1000_5y - a10000_expanding,mae_return_issued,-0.00018486363923433553,1081,True,-0.0024498810300784594,0.0019665028433888013,contiguous_40
sk_hynix,20,a1000_5y - hold_current,mae_return_calibrated,-0.0002775162202144161,1081,True,-0.0007818655418122414,7.369316905428027e-05,month
sk_hynix,20,a1000_5y - hold_current,mae_return_calibrated,-0.0002775162202144161,1081,True,-0.0006953297424263427,0.0001185022644798789,contiguous_40
sk_hynix,20,a1000_5y - hold_current,mae_return_issued,-0.0002775162202144161,1081,True,-0.0007818655418122414,7.369316905428027e-05,month
sk_hynix,20,a1000_5y - hold_current,mae_return_issued,-0.0002775162202144161,1081,True,-0.0006953297424263427,0.0001185022644798789,contiguous_40
sk_hynix,20,a1000_expanding - a10000_expanding,mae_return_raw,0.013957828494029798,1081,False,0.0020364230143813883,0.03191748897488959,month
sk_hynix,20,a1000_expanding - a10000_expanding,mae_return_raw,0.013957828494029798,1081,False,0.0006701416651126221,0.03558654257867952,contiguous_40
sk_hynix,20,a1000_expanding - a10000_expanding,mae_return_calibrated,-0.0008462937922436585,1081,True,-0.00283501096799722,0.0009697763593135951,month
sk_hynix,20,a1000_expanding - a10000_expanding,mae_return_calibrated,-0.0008462937922436585,1081,True,-0.0031235605816385265,0.0010599207531015334,contiguous_40
sk_hynix,20,a1000_expanding - a10000_expanding,mae_return_issued,-0.0002959031056414301,1081,True,-0.0022017689616464766,0.0014243468023574242,month
sk_hynix,20,a1000_expanding - a10000_expanding,mae_return_issued,-0.0002959031056414301,1081,True,-0.002369862903493046,0.0014774937845885383,contiguous_40
sk_hynix,20,a1000_expanding - hold_current,mae_return_calibrated,-0.0003885556866215106,1081,True,-0.0011654605597858942,0.000289686681505119,month
sk_hynix,20,a1000_expanding - hold_current,mae_return_calibrated,-0.0003885556866215106,1081,True,-0.0012086858726232028,0.00024277676524761183,contiguous_40
sk_hynix,20,a1000_expanding - hold_current,mae_return_issued,-0.0003885556866215106,1081,True,-0.0011654605597858942,0.000289686681505119,month
sk_hynix,20,a1000_expanding - hold_current,mae_return_issued,-0.0003885556866215106,1081,True,-0.0012086858726232028,0.00024277676524761183,contiguous_40
sk_hynix,20,a10000_5y - a10000_expanding,mae_return_raw,-0.00014653494407133698,1081,False,-0.0016834379389088056,0.0012771009963583372,month
sk_hynix,20,a10000_5y - a10000_expanding,mae_return_raw,-0.00014653494407133698,1081,False,-0.0016008922662128964,0.001283710972036115,contiguous_40
sk_hynix,20,a10000_5y - a10000_expanding,mae_return_calibrated,9.843398703611434e-05,1081,True,-0.0007634791794332764,0.001031188371040945,month
sk_hynix,20,a10000_5y - a10000_expanding,mae_return_calibrated,9.843398703611434e-05,1081,True,-0.00045072368681396105,0.00072972615447211,contiguous_40
sk_hynix,20,a10000_5y - a10000_expanding,mae_return_issued,7.06970182502184e-05,1081,True,-0.0007857741592607702,0.0010031047061636476,month
sk_hynix,20,a10000_5y - a10000_expanding,mae_return_issued,7.06970182502184e-05,1081,True,-0.00048777136891398537,0.0007050062047918584,contiguous_40
sk_hynix,20,a10000_5y - hold_current,mae_return_calibrated,0.0005561720926582621,1081,True,-0.0016137334047932855,0.002725046171566673,month
sk_hynix,20,a10000_5y - hold_current,mae_return_calibrated,0.0005561720926582621,1081,True,-0.0016003414336013687,0.0030837823482580797,contiguous_40
sk_hynix,20,a10000_5y - hold_current,mae_return_issued,-2.1955562729862256e-05,1081,True,-0.0020438925876543157,0.00200188455560671,month
sk_hynix,20,a10000_5y - hold_current,mae_return_issued,-2.1955562729862256e-05,1081,True,-0.0020111051746703437,0.0023287244700850146,contiguous_40
sk_hynix,20,a10000_expanding - hold_current,mae_return_calibrated,0.0004577381056221479,1081,True,-0.001917081123665999,0.003004176192396752,month
sk_hynix,20,a10000_expanding - hold_current,mae_return_calibrated,0.0004577381056221479,1081,True,-0.0021067869604257617,0.003247973290834531,contiguous_40
sk_hynix,20,a10000_expanding - hold_current,mae_return_issued,-9.265258098008072e-05,1081,True,-0.0024094527307114387,0.00234614150809515,month
sk_hynix,20,a10000_expanding - hold_current,mae_return_issued,-9.265258098008072e-05,1081,True,-0.0025959856638437975,0.0024535532296791006,contiguous_40
sk_hynix,20,inner_selected - a10000_expanding,mae_return_raw,0.010956014490968231,1081,False,0.00020292748444026196,0.028410046268413855,month
sk_hynix,20,inner_selected - a10000_expanding,mae_return_raw,0.010956014490968231,1081,False,-8.423443091278575e-05,0.03240196435488451,contiguous_40
sk_hynix,20,inner_selected - a10000_expanding,mae_return_calibrated,7.095163977544773e-05,1081,True,-0.00021518681691549583,0.0003191068351605739,month
sk_hynix,20,inner_selected - a10000_expanding,mae_return_calibrated,7.095163977544773e-05,1081,True,-0.00020755956767373501,0.0003579851171285541,contiguous_40
sk_hynix,20,inner_selected - a10000_expanding,mae_return_issued,4.32146709895518e-05,1081,True,-0.0002535530034477075,0.00028505951529358655,month
sk_hynix,20,inner_selected - a10000_expanding,mae_return_issued,4.32146709895518e-05,1081,True,-0.00023447230681571422,0.00032822919049738515,contiguous_40
sk_hynix,20,inner_selected - hold_current,mae_return_calibrated,0.0005286897453975954,1081,True,-0.0018309909491434854,0.002983090279589678,month
sk_hynix,20,inner_selected - hold_current,mae_return_calibrated,0.0005286897453975954,1081,True,-0.0019972635408902453,0.003232851667306728,contiguous_40
sk_hynix,20,inner_selected - hold_current,mae_return_issued,-4.943790999052897e-05,1081,True,-0.002340547746899023,0.0022894126388753235,month
sk_hynix,20,inner_selected - hold_current,mae_return_issued,-4.943790999052897e-05,1081,True,-0.0025207060125914497,0.0024580421396864453,contiguous_40
