target,cell,horizon,candidate,fold,evaluation_stage,n,interval_coverage,coverage_ci_lo,coverage_ci_hi,mean_halfwidth,interval_score,mean_q,start,end,score_delta,score_delta_ci_lo,score_delta_ci_hi,verdict
samsung,1,1,aci_g0.005_w500,2022H2,halfyear,72,0.8194444444444444,,,0.022064094699698073,0.05703230524455706,,,,,,,
samsung,1,1,aci_g0.005_w500,2023H1,halfyear,123,0.8292682926829268,,,0.01876260011440855,0.04962649323192198,,,,,,,
samsung,1,1,aci_g0.005_w500,2023H2,halfyear,121,0.8181818181818182,,,0.014713705222370171,0.04460217477138417,,,,,,,
samsung,1,1,aci_g0.005_w500,2024H1,halfyear,121,0.7851239669421488,,,0.019529767584880807,0.058363002273407176,,,,,,,
samsung,1,1,aci_g0.005_w500,2024H2,halfyear,123,0.7723577235772358,,,0.02668060136534983,0.08415178321355375,,,,,,,
samsung,1,1,aci_g0.005_w500,2025H1,halfyear,117,0.7948717948717948,,,0.022533130435920857,0.06422599154491958,,,,,,,
samsung,1,1,aci_g0.005_w500,2025H2,halfyear,107,0.7850467289719626,,,0.02811612040880438,0.08037661508120207,,,,,,,
samsung,1,1,aci_g0.005_w500,2026H1,halfyear,120,0.825,,,0.05745808226965181,0.17106189062001154,,,,,,,
samsung,1,1,aci_g0.005_w500,2026H2,halfyear,49,0.8979591836734694,,,0.08258003531603535,0.2098997480369731,,,,,,,
samsung,1,1,aci_g0.02_w250,2022H2,halfyear,72,0.8055555555555556,,,0.02215892427678532,0.0579646913823043,,,,,,,
samsung,1,1,aci_g0.02_w250,2023H1,halfyear,123,0.8373983739837398,,,0.019269886433220435,0.049884982704383476,,,,,,,
samsung,1,1,aci_g0.02_w250,2023H2,halfyear,121,0.768595041322314,,,0.013587310661947634,0.044838454754281484,,,,,,,
samsung,1,1,aci_g0.02_w250,2024H1,halfyear,121,0.8099173553719008,,,0.02042853606694016,0.058837865328200914,,,,,,,
samsung,1,1,aci_g0.02_w250,2024H2,halfyear,123,0.7967479674796748,,,0.028747979743398686,0.08576463314913418,,,,,,,
samsung,1,1,aci_g0.02_w250,2025H1,halfyear,117,0.8034188034188035,,,0.02280455118310852,0.06487159976240194,,,,,,,
samsung,1,1,aci_g0.02_w250,2025H2,halfyear,107,0.7850467289719626,,,0.02886461303912245,0.08136701667042412,,,,,,,
samsung,1,1,aci_g0.02_w250,2026H1,halfyear,120,0.8166666666666667,,,0.05668633975043121,0.17162582597496467,,,,,,,
samsung,1,1,aci_g0.02_w250,2026H2,halfyear,49,0.8775510204081632,,,0.07521297415372419,0.20366153590475172,,,,,,,
samsung,1,1,aci_g0.02_w500,2022H2,halfyear,72,0.8055555555555556,,,0.022247213449581804,0.05758461868092177,,,,,,,
samsung,1,1,aci_g0.02_w500,2023H1,halfyear,123,0.8373983739837398,,,0.018781674765907367,0.04977010555323215,,,,,,,
samsung,1,1,aci_g0.02_w500,2023H2,halfyear,121,0.7768595041322314,,,0.013826581249929026,0.04488803788100002,,,,,,,
samsung,1,1,aci_g0.02_w500,2024H1,halfyear,121,0.8099173553719008,,,0.020556140330388908,0.05889121965153193,,,,,,,
samsung,1,1,aci_g0.02_w500,2024H2,halfyear,123,0.7886178861788617,,,0.02790318860325902,0.08540268799775932,,,,,,,
samsung,1,1,aci_g0.02_w500,2025H1,halfyear,117,0.7948717948717948,,,0.022456371741324796,0.06456925165821584,,,,,,,
samsung,1,1,aci_g0.02_w500,2025H2,halfyear,107,0.794392523364486,,,0.029534754571113188,0.08123502173655624,,,,,,,
samsung,1,1,aci_g0.02_w500,2026H1,halfyear,120,0.8166666666666667,,,0.0562058578393632,0.17082149187684725,,,,,,,
samsung,1,1,aci_g0.02_w500,2026H2,halfyear,49,0.8775510204081632,,,0.0752355219057031,0.20344692184442126,,,,,,,
samsung,1,1,sigma_har,2022H2,halfyear,72,0.7222222222222222,,,0.01626035102830507,0.05689558624865295,,,,,,,
samsung,1,1,sigma_har,2023H1,halfyear,123,0.8048780487804879,,,0.015964136343437085,0.047505798570368546,,,,,,,
samsung,1,1,sigma_har,2023H2,halfyear,121,0.8512396694214877,,,0.015553578772772525,0.04291010995671045,,,,,,,
samsung,1,1,sigma_har,2024H1,halfyear,121,0.7272727272727273,,,0.016084654387107856,0.057686864281762236,,,,,,,
samsung,1,1,sigma_har,2024H2,halfyear,123,0.6178861788617886,,,0.017130504115578694,0.08878910100643433,,,,,,,
samsung,1,1,sigma_har,2025H1,halfyear,117,0.6666666666666666,,,0.01604660771781033,0.06804940571512168,,,,,,,
samsung,1,1,sigma_har,2025H2,halfyear,107,0.5327102803738317,,,0.01565465166548663,0.09495425092339056,,,,,,,
samsung,1,1,sigma_har,2026H1,halfyear,120,0.49166666666666664,,,0.02533363675912182,0.2140835130537129,,,,,,,
samsung,1,1,sigma_har,2026H2,halfyear,49,0.673469387755102,,,0.05070307249138908,0.22315110682966668,,,,,,,
samsung,5,5,current,selection,selection,471,0.851380042462845,0.8004158004158004,0.8987082324023938,0.04838342639763836,0.12483488370661079,1.4362536479326438,2022-09-16,2024-08-14,,,,
samsung,5,5,trailing_q_w250,selection,selection,471,0.7961783439490446,0.735039511494253,0.8561963938507388,0.041638594805968224,0.12193261213847575,1.2285929659045294,2022-09-16,2024-08-14,-0.0029022715681350504,-0.0061297324017189165,0.0004770978908005935,동률
samsung,5,5,conformal_w250,selection,selection,471,0.802547770700637,0.7420718816067653,0.8592213888563355,0.041959587491655945,0.12213349275780873,1.2385566871802418,2022-09-16,2024-08-14,-0.002701390948802055,-0.005741703262015559,0.0005165241013193576,동률
samsung,5,5,trailing_q_w500,selection,selection,471,0.7940552016985138,0.7341379265619529,0.8523908523908524,0.04224423224766699,0.12221360760221395,1.2511765052170418,2022-09-16,2024-08-14,-0.0026212761043968476,-0.005559221908275203,0.00047706404880588373,동률
samsung,5,5,conformal_w500,selection,selection,471,0.7961783439490446,0.7351111813124134,0.8535096911170468,0.042383185168682044,0.12224835630803162,1.25530845653066,2022-09-16,2024-08-14,-0.00258652739857916,-0.005463937238187737,0.0004433543552840946,동률
samsung,5,5,aci_g0.005_w250,selection,selection,471,0.7919320594479831,0.733620619654264,0.8486955535390199,0.04103296111490054,0.12261992028239452,1.2064478522641118,2022-09-16,2024-08-14,-0.002214963424216275,-0.005963318773275079,0.0016891288513747687,동률
samsung,5,5,aci_g0.005_w500,selection,selection,471,0.7876857749469215,0.7274675324675325,0.8458154368575624,0.04043530878114614,0.12236594345889854,1.1924127014127337,2022-09-16,2024-08-14,-0.0024689402477122684,-0.006664207547152403,0.001682640967128709,동률
samsung,5,5,aci_g0.02_w250,selection,selection,471,0.7919320594479831,0.7302863330960606,0.8495841050248811,0.041237777429539504,0.12446727855723358,1.213920951108105,2022-09-16,2024-08-14,-0.00036760514937720924,-0.004803340695453982,0.004110808389548843,동률
samsung,5,5,aci_g0.02_w500,selection,selection,471,0.7919320594479831,0.7331905984744026,0.848234291984292,0.04194078542041914,0.12509554553596283,1.237482333576132,2022-09-16,2024-08-14,0.0002606618293520606,-0.004226422806905304,0.004535049119513193,동률
samsung,5,5,sigma_har,selection,selection,471,0.832271762208068,0.7799534011135318,0.8822375856466765,0.04447974515091674,0.12015705241381085,1.486194050511721,2022-09-16,2024-08-14,-0.004677831292799951,-0.008227319319226805,-0.0008892427026511509,채택 조건 충족
samsung,5,5,current,evaluation,evaluation,475,0.8315789473684211,0.7584137788778877,0.8940684438537747,0.10269122556727739,0.26810833951683755,1.4362536479326438,2024-08-22,2026-09-03,,,,
samsung,5,5,trailing_q_w250,evaluation,evaluation,475,0.8,0.728697874746081,0.8663977555141348,0.09985334774269863,0.2690666170137977,1.3675267466390677,2024-08-22,2026-09-03,0.0009582774969601532,-0.0019481558146436984,0.0038133103860324437,동률
samsung,5,5,conformal_w250,evaluation,evaluation,475,0.8021052631578948,0.729657738095238,0.8677763184025706,0.10043218341862602,0.2690674418670667,1.375293472117821,2024-08-22,2026-09-03,0.0009591023502291621,-0.0019206446893008156,0.0036923921586653865,동률
samsung,5,5,trailing_q_w500,evaluation,evaluation,475,0.7873684210526316,0.715705278135111,0.8517782439376906,0.0962130884316911,0.2661546982840079,1.324721875438048,2024-08-22,2026-09-03,-0.001953641232829629,-0.0060662884075857616,0.0024585160978513707,동률
samsung,5,5,conformal_w500,evaluation,evaluation,475,0.7873684210526316,0.715705278135111,0.8517782439376906,0.0964074089300731,0.2662035830726551,1.3278052751509573,2024-08-22,2026-09-03,-0.0019047564441824487,-0.005889159577394357,0.0023473640906028414,동률
samsung,5,5,aci_g0.005_w250,evaluation,evaluation,475,0.8147368421052632,0.7459570098057775,0.8771578826406716,0.1042970071466601,0.27280912677592495,1.4239195370502924,2024-08-22,2026-09-03,0.004700787259087359,-0.0007290602029425658,0.01101936782155704,동률
samsung,5,5,aci_g0.005_w500,evaluation,evaluation,475,0.8105263157894737,0.7417342231243228,0.8735903942715787,0.10315062949659083,0.2710035786797311,1.4141888693087339,2024-08-22,2026-09-03,0.002895239162893559,-0.001956858220405138,0.00786712480656559,동률
