target,cell,horizon,comparison,metric,window,delta,common_n,calibrated,ci_lo,ci_hi,block
samsung,5,5,aci_g0.02_w250 - current,interval_score,evaluation,0.009042196095952618,475,True,-0.0004397899393668705,0.025152431138867615,contiguous_20
samsung,5,5,aci_g0.02_w250 - current,interval_coverage,evaluation,-0.01473684210526316,475,True,-0.05341880341880334,0.0352466501468428,month
samsung,5,5,aci_g0.02_w500 - current,interval_score,evaluation,0.007249457488340539,475,True,-0.008217292768455911,0.023788283825222193,month
samsung,5,5,aci_g0.02_w500 - current,interval_score,evaluation,0.007249457488340539,475,True,-0.0023893323655598633,0.022982781105484452,contiguous_20
samsung,5,5,aci_g0.02_w500 - current,interval_coverage,evaluation,-0.012631578947368438,475,True,-0.0486840152377183,0.031675164780499934,month
samsung,5,5,sigma_har - current,interval_score,evaluation,-0.005443003757620305,475,True,-0.03353931475695066,0.02309719020630487,month
samsung,5,5,sigma_har - current,interval_score,evaluation,-0.005443003757620305,475,True,-0.024725123070746407,0.023453609525806524,contiguous_20
samsung,5,5,sigma_har - current,interval_coverage,evaluation,-0.16000000000000003,475,True,-0.20690196219881699,-0.11547279602835163,month
samsung,5,5,trailing_q_w250 - current,interval_score,sequential_all,-0.001044491610715384,950,True,-0.003327730543223982,0.0010900808277597013,month
samsung,5,5,trailing_q_w250 - current,interval_score,sequential_all,-0.001044491610715384,950,True,-0.003074752083504156,0.001122511228370883,contiguous_20
samsung,5,5,trailing_q_w250 - current,interval_coverage,sequential_all,-0.04315789473684206,950,True,-0.060439841920374715,-0.026584697226015454,month
samsung,5,5,conformal_w250 - current,interval_score,sequential_all,-0.0009409376304824379,950,True,-0.003188031275196475,0.0011302907083333784,month
samsung,5,5,conformal_w250 - current,interval_score,sequential_all,-0.0009409376304824379,950,True,-0.0029369156310194147,0.0010960888740620582,contiguous_20
samsung,5,5,conformal_w250 - current,interval_coverage,sequential_all,-0.03894736842105262,950,True,-0.055103261908301296,-0.0230601929599262,month
samsung,5,5,trailing_q_w500 - current,interval_score,sequential_all,-0.0023868995066964526,950,True,-0.0049038584386328415,0.00017719895235577851,month
samsung,5,5,trailing_q_w500 - current,interval_score,sequential_all,-0.0023868995066964526,950,True,-0.004695482165489651,6.257205696744476e-05,contiguous_20
samsung,5,5,trailing_q_w500 - current,interval_coverage,sequential_all,-0.05052631578947364,950,True,-0.06673621113978194,-0.03391433257779459,month
samsung,5,5,conformal_w500 - current,interval_score,sequential_all,-0.002341878935807331,950,True,-0.004784459855268993,0.00015332742763505923,month
samsung,5,5,conformal_w500 - current,interval_score,sequential_all,-0.002341878935807331,950,True,-0.00456390614100445,2.231997756704457e-05,contiguous_20
samsung,5,5,conformal_w500 - current,interval_coverage,sequential_all,-0.049473684210526225,950,True,-0.06555974311716255,-0.033512389671618875,month
samsung,5,5,aci_g0.005_w250 - current,interval_score,sequential_all,0.0011924024061564498,950,True,-0.0022467513584421873,0.0047765514204079875,month
samsung,5,5,aci_g0.005_w250 - current,interval_score,sequential_all,0.0011924024061564498,950,True,-0.0017563680919492459,0.005201965277949559,contiguous_20
samsung,5,5,aci_g0.005_w250 - current,interval_coverage,sequential_all,-0.0378947368421052,950,True,-0.05729950886061415,-0.018963861982002648,month
samsung,5,5,aci_g0.005_w500 - current,interval_score,sequential_all,0.00012874922308453264,950,True,-0.0031230089673310057,0.0031755609659835783,month
samsung,5,5,aci_g0.005_w500 - current,interval_score,sequential_all,0.00012874922308453264,950,True,-0.002622159031981546,0.003479395235086754,contiguous_20
samsung,5,5,aci_g0.005_w500 - current,interval_coverage,sequential_all,-0.042105263157894646,950,True,-0.06122554940979513,-0.02272493453049008,month
samsung,5,5,aci_g0.02_w250 - current,interval_score,sequential_all,0.004348079005031833,950,True,-0.003766324311322243,0.012802453943012508,month
samsung,5,5,aci_g0.02_w250 - current,interval_score,sequential_all,0.004348079005031833,950,True,-0.0012772172308899662,0.013114825183027885,contiguous_20
samsung,5,5,aci_g0.02_w250 - current,interval_coverage,sequential_all,-0.0368421052631579,950,True,-0.060254633801145444,-0.007305940898852589,month
samsung,5,5,aci_g0.02_w500 - current,interval_score,sequential_all,0.0037757726463511464,950,True,-0.004335431058360694,0.012446957507598782,month
samsung,5,5,aci_g0.02_w500 - current,interval_score,sequential_all,0.0037757726463511464,950,True,-0.0016994008937667336,0.011964370485689636,contiguous_20
samsung,5,5,aci_g0.02_w500 - current,interval_coverage,sequential_all,-0.03578947368421048,950,True,-0.05864348514322772,-0.009442629253407038,month
samsung,5,5,sigma_har - current,interval_score,sequential_all,-0.005417840252026541,950,True,-0.020005486740055405,0.009827274654947633,month
samsung,5,5,sigma_har - current,interval_score,sequential_all,-0.005417840252026541,950,True,-0.01467646818797041,0.008839240262664552,contiguous_20
samsung,5,5,sigma_har - current,interval_coverage,sequential_all,-0.08947368421052626,950,True,-0.1236041349266806,-0.0557880916116658,month
samsung,20,20,trailing_q_w250 - current,interval_score,selection,0.001824527133499584,450,True,-0.006360242262777396,0.011482411186703343,month
samsung,20,20,trailing_q_w250 - current,interval_score,selection,0.001824527133499584,450,True,-0.007416965603768789,0.011396749914743346,contiguous_40
samsung,20,20,trailing_q_w250 - current,interval_coverage,selection,-0.0311111111111112,450,True,-0.055433552621427136,-0.010964912280701733,month
samsung,20,20,conformal_w250 - current,interval_score,selection,0.0020539614336059432,450,True,-0.005849249538674043,0.011336289506758142,month
samsung,20,20,conformal_w250 - current,interval_score,selection,0.0020539614336059432,450,True,-0.006852806205651307,0.011383214688194514,contiguous_40
samsung,20,20,conformal_w250 - current,interval_coverage,selection,-0.026666666666666727,450,True,-0.04835253456221203,-0.008714123330491624,month
samsung,20,20,trailing_q_w500 - current,interval_score,selection,-0.0003007234415741886,450,True,-0.0046236701103022585,0.0041365913781328525,month
samsung,20,20,trailing_q_w500 - current,interval_score,selection,-0.0003007234415741886,450,True,-0.004620289653691104,0.004126633803585531,contiguous_40
samsung,20,20,trailing_q_w500 - current,interval_coverage,selection,-0.008888888888888946,450,True,-0.02174031448328122,0.00219780219780219,month
samsung,20,20,conformal_w500 - current,interval_score,selection,6.311385400899135e-05,450,True,-0.004012914361916503,0.004243964296853241,month
samsung,20,20,conformal_w500 - current,interval_score,selection,6.311385400899135e-05,450,True,-0.003921427796502193,0.004134982321957299,contiguous_40
samsung,20,20,conformal_w500 - current,interval_coverage,selection,-0.008888888888888946,450,True,-0.02174031448328122,0.00219780219780219,month
samsung,20,20,aci_g0.005_w250 - current,interval_score,selection,0.004594157480924418,450,True,-0.006046486217867648,0.016767518131053025,month
samsung,20,20,aci_g0.005_w250 - current,interval_score,selection,0.004594157480924418,450,True,-0.008050281208953425,0.016155483696290142,contiguous_40
samsung,20,20,aci_g0.005_w250 - current,interval_coverage,selection,-0.028888888888888964,450,True,-0.060749242232887156,0.002105823068309051,month
samsung,20,20,aci_g0.005_w500 - current,interval_score,selection,0.0010233492957480257,450,True,-0.008177123742084404,0.011178475167100735,month
samsung,20,20,aci_g0.005_w500 - current,interval_score,selection,0.0010233492957480257,450,True,-0.008300983024379566,0.011395153620179585,contiguous_40
samsung,20,20,aci_g0.005_w500 - current,interval_coverage,selection,-0.02444444444444449,450,True,-0.049676025917926525,0.0,month
samsung,20,20,aci_g0.02_w250 - current,interval_score,selection,0.028637307964528114,450,True,-0.0030532654021759795,0.06729320211405129,month
samsung,20,20,aci_g0.02_w250 - current,interval_score,selection,0.028637307964528114,450,True,-0.005016366794984136,0.08289721219666435,contiguous_40
samsung,20,20,aci_g0.02_w250 - current,interval_coverage,selection,-0.04888888888888898,450,True,-0.10431179138321989,0.0,month
samsung,20,20,aci_g0.02_w500 - current,interval_score,selection,0.011253575569112802,450,True,-0.003546499485065004,0.02691320951741833,month
samsung,20,20,aci_g0.02_w500 - current,interval_score,selection,0.011253575569112802,450,True,-0.004135270915410543,0.030219944181320044,contiguous_40
samsung,20,20,aci_g0.02_w500 - current,interval_coverage,selection,-0.04444444444444451,450,True,-0.08991228070175439,-0.0022567065059657895,month
samsung,20,20,sigma_har - current,interval_score,selection,-0.017958671532598225,450,True,-0.027483215153886267,-0.008218774736538162,month
samsung,20,20,sigma_har - current,interval_score,selection,-0.017958671532598225,450,True,-0.029329868263337087,-0.011034390540341693,contiguous_40
samsung,20,20,sigma_har - current,interval_coverage,selection,-0.015555555555555545,450,True,-0.04889161098737935,0.015151515151515138,month
samsung,20,20,trailing_q_w250 - current,interval_score,evaluation,0.082550707683415,469,True,0.023006104758420312,0.15089022781121725,month
samsung,20,20,trailing_q_w250 - current,interval_score,evaluation,0.082550707683415,469,True,0.007480663125128844,0.14176999758720357,contiguous_40
samsung,20,20,trailing_q_w250 - current,interval_coverage,evaluation,-0.02771855010660984,469,True,-0.09049798727437997,0.039220466452593944,month
samsung,20,20,conformal_w250 - current,interval_score,evaluation,0.08338678296055188,469,True,0.022474204569388152,0.15252570951482394,month
samsung,20,20,conformal_w250 - current,interval_score,evaluation,0.08338678296055188,469,True,0.007402468815269501,0.14403914056874942,contiguous_40
samsung,20,20,conformal_w250 - current,interval_coverage,evaluation,-0.02558635394456288,469,True,-0.08565770004870829,0.041304796981674434,month
samsung,20,20,trailing_q_w500 - current,interval_score,evaluation,0.015298014101482502,469,True,-0.009309015146783185,0.039252244683307194,month
samsung,20,20,trailing_q_w500 - current,interval_score,evaluation,0.015298014101482502,469,True,-0.012971635687914563,0.037332177953651915,contiguous_40
samsung,20,20,trailing_q_w500 - current,interval_coverage,evaluation,-0.049040511727078906,469,True,-0.09566261629010822,-0.010681497175141217,month
samsung,20,20,conformal_w500 - current,interval_score,evaluation,0.015956061783007618,469,True,-0.010155563268822073,0.04119399519308248,month
samsung,20,20,conformal_w500 - current,interval_score,evaluation,0.015956061783007618,469,True,-0.013188616847903626,0.03848089939836266,contiguous_40
samsung,20,20,conformal_w500 - current,interval_coverage,evaluation,-0.049040511727078906,469,True,-0.09566261629010822,-0.010681497175141217,month
samsung,20,20,aci_g0.005_w250 - current,interval_score,evaluation,0.13815854958211468,469,True,0.0005168668482818918,0.2815567955754086,month
samsung,20,20,aci_g0.005_w250 - current,interval_score,evaluation,0.13815854958211468,469,True,-0.022108003370213156,0.2895326767003244,contiguous_40
samsung,20,20,aci_g0.005_w250 - current,interval_coverage,evaluation,0.017057569296375252,469,True,-0.07807446864271304,0.11493893295121287,month
samsung,20,20,aci_g0.005_w500 - current,interval_score,evaluation,0.09603708748112486,469,True,-0.009385635941545624,0.21245156831954118,month
samsung,20,20,aci_g0.005_w500 - current,interval_score,evaluation,0.09603708748112486,469,True,-0.024213734022106453,0.22383302524601492,contiguous_40
samsung,20,20,aci_g0.005_w500 - current,interval_coverage,evaluation,-0.010660980810234588,469,True,-0.09604035473493276,0.08034679486316279,month
samsung,20,20,aci_g0.02_w250 - current,interval_score,evaluation,0.2610916857297,469,True,0.04487822773014292,0.5235459650446234,month
samsung,20,20,aci_g0.02_w250 - current,interval_score,evaluation,0.2610916857297,469,True,0.025558096953001583,0.577701164745636,contiguous_40
samsung,20,20,aci_g0.02_w250 - current,interval_coverage,evaluation,0.03624733475479747,469,True,-0.09362368066472038,0.17573451652949562,month
samsung,20,20,aci_g0.02_w500 - current,interval_score,evaluation,0.10426022058295205,469,True,-0.06716859181414521,0.3005857493135633,month
samsung,20,20,aci_g0.02_w500 - current,interval_score,evaluation,0.10426022058295205,469,True,-0.042046339701974536,0.3374529736874062,contiguous_40
samsung,20,20,aci_g0.02_w500 - current,interval_coverage,evaluation,0.03837953091684432,469,True,-0.0855280326337766,0.17671564181631302,month
samsung,20,20,sigma_har - current,interval_score,evaluation,0.053052546575091786,469,True,-0.05745385827707177,0.1924051791302881,month
samsung,20,20,sigma_har - current,interval_score,evaluation,0.053052546575091786,469,True,-0.034134151978306757,0.1770097718142906,contiguous_40
samsung,20,20,sigma_har - current,interval_coverage,evaluation,-0.1876332622601279,469,True,-0.2618523594539396,-0.12347692862292721,month
samsung,20,20,trailing_q_w250 - current,interval_score,sequential_all,0.042469349536559876,938,True,0.010868869828990015,0.07952450499018587,month
samsung,20,20,trailing_q_w250 - current,interval_score,sequential_all,0.042469349536559876,938,True,0.004002696228064842,0.07124838995111106,contiguous_40
samsung,20,20,trailing_q_w250 - current,interval_coverage,sequential_all,-0.030916844349680117,938,True,-0.06346038244707636,0.005308137959073043,month
samsung,20,20,conformal_w250 - current,interval_score,sequential_all,0.04292488262973539,938,True,0.01115270301247843,0.08021559317328307,month
samsung,20,20,conformal_w250 - current,interval_score,sequential_all,0.04292488262973539,938,True,0.004012613259338024,0.07252435705482428,contiguous_40
samsung,20,20,conformal_w250 - current,interval_coverage,sequential_all,-0.02771855010660973,938,True,-0.05882352941176472,0.007423709979468045,month
samsung,20,20,trailing_q_w500 - current,interval_score,sequential_all,0.007457897254569273,938,True,-0.005747931209428371,0.02060621914595352,month
samsung,20,20,trailing_q_w500 - current,interval_score,sequential_all,0.007457897254569273,938,True,-0.006452210018691164,0.01885814377414579,contiguous_40
samsung,20,20,trailing_q_w500 - current,interval_coverage,sequential_all,-0.028784648187633266,938,True,-0.05363342316263545,-0.008528330989429747,month
samsung,20,20,conformal_w500 - current,interval_score,sequential_all,0.007973546971347558,938,True,-0.005690938333329771,0.02150585166395225,month
samsung,20,20,conformal_w500 - current,interval_score,sequential_all,0.007973546971347558,938,True,-0.006521273378381816,0.019284050000196548,contiguous_40
samsung,20,20,conformal_w500 - current,interval_coverage,sequential_all,-0.028784648187633266,938,True,-0.05363342316263545,-0.008528330989429747,month
samsung,20,20,aci_g0.005_w250 - current,interval_score,sequential_all,0.07161052589149598,938,True,0.0037788129281660474,0.14846307357896885,month
samsung,20,20,aci_g0.005_w250 - current,interval_score,sequential_all,0.07161052589149598,938,True,-0.013041690945514757,0.14925463208222528,contiguous_40
samsung,20,20,aci_g0.005_w250 - current,interval_coverage,sequential_all,-0.00746268656716409,938,True,-0.05449009635974307,0.044101838640638255,month
samsung,20,20,aci_g0.005_w500 - current,interval_score,sequential_all,0.04861673236627285,938,True,-0.004561070357299167,0.10723198738513331,month
samsung,20,20,aci_g0.005_w500 - current,interval_score,sequential_all,0.04861673236627285,938,True,-0.013531236069423384,0.11351129267641619,contiguous_40
samsung,20,20,aci_g0.005_w500 - current,interval_coverage,sequential_all,-0.019189765458422103,938,True,-0.06189993179993304,0.028785652825514492,month
samsung,20,20,aci_g0.02_w250 - current,interval_score,sequential_all,0.14386224770599426,938,True,0.031149652251079497,0.28018473684140827,month
samsung,20,20,aci_g0.02_w250 - current,interval_score,sequential_all,0.14386224770599426,938,True,0.024755245466148875,0.30400255786222186,contiguous_40
samsung,20,20,aci_g0.02_w250 - current,interval_coverage,sequential_all,-0.005330490405117239,938,True,-0.07476427910528871,0.06863961748572886,month
samsung,20,20,aci_g0.02_w500 - current,interval_score,sequential_all,0.05731155739984376,938,True,-0.023865213036422965,0.153549016279319,month
samsung,20,20,aci_g0.02_w500 - current,interval_score,sequential_all,0.05731155739984376,938,True,-0.014108226374496975,0.16044615738651175,contiguous_40
samsung,20,20,aci_g0.02_w500 - current,interval_coverage,sequential_all,-0.004264392324093813,938,True,-0.07076659103961606,0.06857540375381924,month
samsung,20,20,sigma_har - current,interval_score,sequential_all,0.017649924851479114,938,True,-0.037135296449504425,0.083710533170481,month
samsung,20,20,sigma_har - current,interval_score,sequential_all,0.017649924851479114,938,True,-0.023282462904933403,0.0904513735065115,contiguous_40
samsung,20,20,sigma_har - current,interval_coverage,sequential_all,-0.10341151385927505,938,True,-0.1545268505112456,-0.056782334384858135,month
