date,foreign_net,inst_net,indiv_net,volume,foreign_ratio
2022-11-21,-1021864.0,742563.0,,9378097.0,49.9
2022-11-22,-421904.0,142853.0,,9411289.0,49.9
2022-11-23,114745.0,160433.0,,8765050.0,49.9
2022-11-24,570633.0,54595.0,,8125010.0,49.91
2022-11-25,426840.0,-380721.0,,6677933.0,49.9
2022-11-28,208014.0,-1314045.0,,8589032.0,49.92
2022-11-29,-292658.0,611244.0,,7014160.0,49.92
2022-11-30,5559793.0,-2227487.0,,19768903.0,50.01
2022-12-01,3106678.0,233136.0,,16631445.0,50.06
2022-12-02,-2465327.0,-2044276.0,,15331184.0,50.03
2022-12-05,-1764984.0,632722.0,,13767787.0,50.0
2022-12-06,-1940099.0,-785727.0,,13888300.0,49.95
2022-12-07,-1140756.0,338574.0,,12100662.0,49.93
2022-12-08,-462314.0,215875.0,,12986815.0,49.92
2022-12-09,195303.0,2256241.0,,10529632.0,49.93
2022-12-12,-741036.0,-549908.0,,9036472.0,49.93
2022-12-13,-62788.0,22156.0,,9040873.0,49.94
2022-12-14,1378670.0,976736.0,,8207485.0,49.96
2022-12-15,-13455.0,-1508806.0,,8716039.0,49.96
2022-12-16,2526074.0,-2916881.0,,13033596.0,49.99
2022-12-19,-172259.0,572945.0,,7696187.0,49.98
2022-12-20,-1540029.0,205141.0,,9284761.0,49.95
2022-12-21,-1691442.0,240493.0,,10356971.0,49.9
2022-12-22,-858513.0,2537919.0,,10720630.0,49.89
2022-12-23,-377373.0,406082.0,,9829407.0,49.79
2022-12-26,-1078195.0,2512328.0,,6756411.0,49.78
2022-12-27,-1535949.0,4605420.0,,10667027.0,49.75
2022-12-28,-2925482.0,-2344111.0,,14665410.0,49.69
2022-12-29,-1510321.0,-1877101.0,,11295935.0,49.67
2023-01-02,-609433.0,-478123.0,,10031448.0,49.67
2023-01-03,317825.0,-1573764.0,,13547030.0,49.76
2023-01-04,3091108.0,-158714.0,,20188071.0,49.82
2023-01-05,3516654.0,-2218331.0,,15682826.0,49.87
2023-01-06,2299720.0,409379.0,,17334989.0,49.91
2023-01-09,3036853.0,2607845.0,,18640107.0,49.97
2023-01-10,610946.0,941265.0,,14859797.0,49.98
2023-01-11,115700.0,684500.0,,12310751.0,49.99
2023-01-12,1726345.0,-1546824.0,,16102561.0,50.02
2023-01-13,1382414.0,434082.0,,12510328.0,50.04
2023-01-16,1076046.0,1102518.0,,10039972.0,50.06
2023-01-17,1120051.0,-605869.0,,9831456.0,50.07
2023-01-18,260412.0,-894047.0,,11584041.0,50.09
2023-01-19,4766332.0,-1422690.0,,12808490.0,50.15
2023-01-20,1529767.0,127097.0,,9646327.0,50.17
2023-01-25,7444780.0,171748.0,,16822710.0,50.28
2023-01-26,3557678.0,-54227.0,,13278277.0,50.34
2023-01-27,5813182.0,447761.0,,18760182.0,50.43
2023-01-30,1589166.0,-698112.0,,20995234.0,50.46
2023-01-31,-6833752.0,1494490.0,,29746731.0,50.35
2023-02-01,69035.0,-516791.0,,18570133.0,50.35
2023-02-02,5105651.0,-1199802.0,,23285983.0,50.44
2023-02-03,3802859.0,-2021442.0,,15194598.0,50.49
2023-02-06,-2260613.0,-1768399.0,,15529356.0,50.45
2023-02-07,562783.0,-1028256.0,,14491039.0,50.47
2023-02-08,2983508.0,-683561.0,,12243125.0,50.52
2023-02-09,1554466.0,-1289172.0,,12164865.0,50.55
2023-02-10,1762578.0,-2217379.0,,9382576.0,50.59
2023-02-13,2262398.0,-1828690.0,,10730362.0,50.63
2023-02-14,398796.0,1348181.0,,9126664.0,50.64
2023-02-15,382542.0,-2453541.0,,13208103.0,50.65
2023-02-16,1588180.0,2733282.0,,13798831.0,50.68
2023-02-17,796837.0,-2073724.0,,10791265.0,50.69
2023-02-20,-773709.0,546521.0,,12908073.0,50.69
2023-02-21,-53019.0,-1473117.0,,7665046.0,50.68
2023-02-22,-224186.0,-2442875.0,,11959088.0,50.69
2023-02-23,689225.0,1259108.0,,13047099.0,50.7
2023-02-24,-4781.0,-1005323.0,,10308143.0,50.7
2023-02-27,-933244.0,-1887391.0,,11155697.0,50.69
2023-02-28,-368728.0,1088959.0,,13715861.0,50.68
2023-03-02,2549062.0,-1617684.0,,13095682.0,50.73
2023-03-03,-1000161.0,-233193.0,,10711405.0,50.7
2023-03-06,1279476.0,2266416.0,,13630602.0,50.72
2023-03-07,-635844.0,-656990.0,,11473280.0,50.71
2023-03-08,1559111.0,-3298016.0,,14161857.0,50.74
2023-03-09,-3617680.0,2306833.0,,14334499.0,50.68
2023-03-10,-558291.0,-1637253.0,,11902471.0,50.67
2023-03-13,425309.0,996395.0,,12779724.0,50.69
2023-03-14,-1770132.0,55494.0,,12147346.0,50.67
2023-03-15,947703.0,702433.0,,10482149.0,50.69
2023-03-16,406816.0,-380720.0,,10611939.0,50.71
2023-03-17,3210358.0,127839.0,,14090110.0,50.76
2023-03-20,-1481560.0,195908.0,,9618009.0,50.72
2023-03-21,-409036.0,458186.0,,8318514.0,50.73
2023-03-22,1706493.0,769342.0,,8978591.0,50.76
2023-03-23,4046654.0,891469.0,,15381057.0,50.82
2023-03-24,7384975.0,-1846848.0,,18278602.0,50.93
2023-03-27,-48035.0,405924.0,,11039331.0,50.92
2023-03-28,-15725.0,1780041.0,,11614118.0,50.93
2023-03-29,-627692.0,1116677.0,,11216008.0,50.87
2023-03-30,3362650.0,-416494.0,,15684377.0,50.86
2023-03-31,4995822.0,413497.0,,14094479.0,50.96
2023-04-03,939595.0,-1550689.0,,11973133.0,51.01
2023-04-04,1867482.0,297976.0,,11120514.0,51.05
2023-04-05,2434636.0,-171248.0,,9176149.0,51.09
2023-04-06,-278195.0,-1835759.0,,14992747.0,51.1
2023-04-07,13538409.0,1749750.0,,27476120.0,51.34
2023-04-10,4527802.0,-75437.0,,18777166.0,51.41
2023-04-11,1141656.0,1240069.0,,16323183.0,51.42
2023-04-12,3448750.0,-1535917.0,,15021313.0,51.49
2023-04-13,14124.0,1097667.0,,15091022.0,51.49
2023-04-14,-1672590.0,595476.0,,16176490.0,51.47
2023-04-17,3486466.0,-1775624.0,,13486618.0,51.52
2023-04-18,3737760.0,-3073137.0,,14802060.0,51.6
2023-04-19,1051264.0,-69196.0,,10255985.0,51.58
2023-04-20,1256244.0,-403885.0,,9501169.0,51.61
2023-04-21,2676832.0,-669886.0,,10538622.0,51.65
2023-04-24,1351581.0,341263.0,,12986581.0,51.7
2023-04-25,-709846.0,-542786.0,,16193271.0,51.68
2023-04-26,1448400.0,-976399.0,,12664541.0,51.73
2023-04-27,3896236.0,-2461875.0,,14779601.0,51.81
2023-04-28,3942641.0,-1207549.0,,19699481.0,51.87
2023-05-02,1168280.0,525392.0,,14396948.0,51.89
2023-05-03,1059327.0,-1055097.0,,8876749.0,51.93
2023-05-04,1338816.0,-1477647.0,,9791064.0,51.95
2023-05-08,1131933.0,1559418.0,,9405365.0,51.97
2023-05-09,-447228.0,209493.0,,9366861.0,51.96
2023-05-10,-653034.0,-857650.0,,13057727.0,51.94
2023-05-11,-775095.0,198660.0,,11648905.0,51.93
2023-05-12,245534.0,-298989.0,,8693913.0,51.94
2023-05-15,287549.0,191469.0,,8172021.0,51.94
2023-05-16,3222828.0,56097.0,,12334657.0,51.99
2023-05-17,-473164.0,-33694.0,,10745504.0,51.99
2023-05-18,5475838.0,-973556.0,,14431704.0,52.08
2023-05-19,7736403.0,2843195.0,,20349345.0,52.19
2023-05-22,38221.0,2428859.0,,14470308.0,52.19
2023-05-23,-540874.0,1082890.0,,8561643.0,52.18
2023-05-24,1369290.0,-620835.0,,8192896.0,52.2
2023-05-25,1091489.0,-725012.0,,14231160.0,52.21
2023-05-26,7673331.0,-1128616.0,,19549511.0,52.34
2023-05-30,6177702.0,-895952.0,,27476897.0,52.45
2023-05-31,1983399.0,-712038.0,,25666087.0,52.48
2023-06-01,1250474.0,-1474724.0,,14669296.0,52.49
2023-06-02,2548561.0,31590.0,,12161798.0,52.54
2023-06-05,-1450212.0,987758.0,,12686829.0,52.54
2023-06-07,-1259592.0,1544774.0,,14796613.0,52.52
2023-06-08,222272.0,459385.0,,19165568.0,52.52
2023-06-09,2461374.0,1426900.0,,15050209.0,52.57
2023-06-12,-1746244.0,481420.0,,12064287.0,52.52
2023-06-13,1827839.0,974733.0,,13227285.0,52.54
2023-06-14,714146.0,-447189.0,,12541046.0,52.55
2023-06-15,688798.0,-340974.0,,13614994.0,52.53
2023-06-16,1512393.0,-1663586.0,,15373696.0,52.56
2023-06-19,383787.0,-553174.0,,11100887.0,52.57
2023-06-20,940990.0,-425787.0,,11557883.0,52.59
2023-06-21,-530479.0,-370281.0,,10626603.0,52.57
2023-06-22,1987512.0,323039.0,,11411007.0,52.59
2023-06-23,4373176.0,-1572987.0,,12329484.0,52.67
2023-06-26,3428619.0,899067.0,,10541901.0,52.73
2023-06-27,2325302.0,-417828.0,,9442997.0,52.77
2023-06-28,841793.0,60251.0,,8783093.0,52.75
2023-06-29,2157258.0,-819326.0,,12229967.0,52.79
2023-06-30,579572.0,-254295.0,,11694765.0,52.79
2023-07-03,7452.0,2570362.0,,10722181.0,52.77
2023-07-04,2246697.0,-1215754.0,,10214350.0,52.81
2023-07-05,979414.0,-2733297.0,,12310610.0,52.83
2023-07-06,1054941.0,-1425400.0,,14777667.0,52.85
2023-07-07,-1207947.0,-3168658.0,,17308877.0,52.83
2023-07-10,37628.0,-767972.0,,11713926.0,52.83
2023-07-11,871623.0,763929.0,,12177392.0,52.87
2023-07-12,1715511.0,-648705.0,,10375581.0,52.9
2023-07-13,437854.0,2336965.0,,14417279.0,52.91
2023-07-14,4797282.0,3837175.0,,15882519.0,52.99
2023-07-17,1535148.0,96575.0,,10060049.0,53.02
2023-07-18,-779438.0,-652330.0,,11697900.0,52.99
2023-07-19,465864.0,-1200719.0,,10896412.0,52.99
2023-07-20,-99023.0,-880692.0,,9732730.0,53.01
2023-07-21,-4043875.0,311816.0,,16528926.0,52.95
2023-07-24,2997701.0,-563794.0,,13418597.0,53.01
2023-07-25,902524.0,-963317.0,,14314945.0,53.02
2023-07-26,-1216236.0,1084844.0,,30016221.0,53.0
2023-07-27,1070762.0,3113953.0,,24261179.0,53.02
2023-07-28,-442826.0,-1532723.0,,19420683.0,53.02
2023-07-31,-592188.0,-1483914.0,,13035420.0,53.01
2023-08-01,1774321.0,1180513.0,,12299254.0,53.03
2023-08-02,229122.0,-2056269.0,,13835020.0,53.03
2023-08-03,-901524.0,-2857157.0,,20087090.0,53.02
2023-08-04,-1444105.0,-1411312.0,,12360193.0,52.99
2023-08-07,1423291.0,-1156048.0,,10968505.0,53.02
2023-08-08,-264119.0,-2333365.0,,14664709.0,53.04
2023-08-09,3546473.0,-1617395.0,,17259673.0,53.09
2023-08-10,-1157360.0,-784461.0,,10227311.0,53.08
2023-08-11,-1746791.0,-759366.0,,9781038.0,53.05
2023-08-14,274374.0,-1596050.0,,9352343.0,53.06
2023-08-16,487455.0,-1437535.0,,13174578.0,53.06
2023-08-17,-440363.0,-302148.0,,10778652.0,53.05
2023-08-18,150881.0,-932690.0,,11745006.0,53.06
2023-08-21,150516.0,-223911.0,,9720067.0,53.06
2023-08-22,-105480.0,-66993.0,,10500242.0,53.06
2023-08-23,620946.0,-8454.0,,9549352.0,53.07
2023-08-24,650901.0,1393677.0,,15044463.0,53.08
2023-08-25,-265183.0,-893424.0,,7032462.0,53.08
2023-08-28,-1176153.0,-65786.0,,5824628.0,53.05
2023-08-29,-654773.0,-317482.0,,9114352.0,53.04
2023-08-30,228742.0,718539.0,,9181223.0,53.05
2023-08-31,-1841057.0,1120554.0,,15964630.0,53.01
2023-09-01,7937221.0,2018992.0,,29738235.0,53.14
2023-09-04,3401121.0,-939928.0,,26286495.0,53.2
2023-09-05,1721012.0,-1050231.0,,12330239.0,53.23
2023-09-06,882741.0,-845782.0,,11414620.0,53.24
2023-09-07,1309308.0,-552642.0,,13741241.0,53.26
2023-09-08,-10865.0,-126529.0,,10688118.0,53.27
2023-09-11,734172.0,442245.0,,11785462.0,53.28
2023-09-12,-108004.0,418131.0,,11688599.0,53.29
2023-09-13,87328.0,1310414.0,,15955797.0,53.29
2023-09-14,-4817979.0,7910222.0,,21041407.0,53.21
2023-09-15,-941690.0,5039137.0,,17823512.0,53.18
2023-09-18,-1577076.0,-710561.0,,16040727.0,53.17
2023-09-19,643277.0,-2626578.0,,11820188.0,53.18
2023-09-20,-471808.0,-518013.0,,10873015.0,53.17
2023-09-21,2189827.0,-3434692.0,,10796336.0,53.19
2023-09-22,-120608.0,-863291.0,,9897840.0,53.18
2023-09-25,443639.0,-138686.0,,13582516.0,53.18
2023-09-26,388167.0,-2653012.0,,13143470.0,53.19
2023-09-27,824820.0,-1219925.0,,14886491.0,53.2
2023-10-04,-1846036.0,-1273253.0,,23361149.0,53.17
2023-10-05,-3437805.0,368821.0,,16108313.0,53.13
2023-10-06,-4242477.0,842829.0,,14386527.0,53.05
2023-10-10,-3415004.0,3603726.0,,19889202.0,52.99
2023-10-11,434422.0,3000020.0,,25209349.0,52.99
2023-10-12,-408307.0,750237.0,,19311380.0,52.99
2023-10-13,-737913.0,-34109.0,,9724086.0,52.98
2023-10-16,-1132755.0,43298.0,,12599299.0,52.95
2023-10-17,4717362.0,-1343955.0,,17299253.0,53.01
2023-10-18,4907378.0,4272.0,,16493184.0,53.09
2023-10-19,827896.0,-707480.0,,13985012.0,53.11
2023-10-20,662853.0,-851324.0,,15204495.0,53.12
2023-10-23,-1305705.0,782320.0,,11625959.0,53.09
2023-10-24,-415352.0,-274521.0,,12791710.0,53.09
2023-10-25,-500655.0,61338.0,,10610703.0,53.08
2023-10-26,-1380128.0,-79861.0,,15517624.0,53.07
2023-10-27,-932698.0,809250.0,,11334726.0,53.06
2023-10-30,-431724.0,646493.0,,10139270.0,53.08
2023-10-31,-367154.0,56618.0,,14488892.0,53.07
2023-11-01,53115.0,2208177.0,,13775256.0,53.06
2023-11-02,2820519.0,213313.0,,16350031.0,53.11
2023-11-03,1251756.0,14881.0,,10322234.0,53.13
2023-11-06,493370.0,1401147.0,,22228489.0,53.11
2023-11-07,4125548.0,-1397392.0,,17228731.0,53.16
2023-11-08,-130069.0,115384.0,,12901310.0,53.16
2023-11-09,2135384.0,-153416.0,,12301373.0,53.21
2023-11-10,596973.0,43049.0,,9684347.0,53.21
2023-11-13,329429.0,1031726.0,,9246919.0,53.22
2023-11-14,-448298.0,2738974.0,,9567984.0,53.24
2023-11-15,4575856.0,5189485.0,,20148677.0,53.33
2023-11-16,4887035.0,-268617.0,,15860451.0,53.42
2023-11-17,2701017.0,-508830.0,,11494644.0,53.46
2023-11-20,508858.0,1684072.0,,10610157.0,53.47
2023-11-21,1091230.0,231620.0,,9712881.0,53.5
2023-11-22,2233416.0,-1602111.0,,11105143.0,53.54
2023-11-23,380382.0,-649677.0,,6775614.0,53.55
2023-11-24,-547039.0,157051.0,,6676685.0,53.55
2023-11-27,-1170562.0,861246.0,,9113857.0,53.54
2023-11-28,551937.0,1895066.0,,13283081.0,53.55
2023-11-29,2287689.0,-1566656.0,,9283933.0,53.59
2023-11-30,-873719.0,1222820.0,,15783714.0,53.58
2023-12-01,-228329.0,-892585.0,,9871284.0,53.58
2023-12-04,1524578.0,396482.0,,10229267.0,53.61
2023-12-05,-944797.0,-1058878.0,,12129682.0,53.59
2023-12-06,559715.0,587187.0,,8123087.0,53.61
2023-12-07,1512165.0,-1451883.0,,8862017.0,53.64
2023-12-08,1397152.0,2199751.0,,10859463.0,53.63
2023-12-11,1340052.0,487514.0,,9861960.0,53.7
2023-12-12,201056.0,3444994.0,,13758646.0,53.69
2023-12-13,-609604.0,974940.0,,13116766.0,53.71
2023-12-14,2767280.0,-579888.0,,27567593.0,53.8
2023-12-15,1369277.0,599761.0,,15419815.0,53.82
2023-12-18,167448.0,-1125689.0,,9690551.0,53.82
2023-12-19,-521977.0,1207436.0,,8907632.0,53.83
2023-12-20,1992355.0,4993461.0,,16870156.0,53.86
2023-12-21,2686576.0,1004505.0,,13478766.0,53.9
2023-12-22,1973038.0,2447623.0,,14515608.0,53.92
2023-12-26,486559.0,3964738.0,,13164909.0,53.91
2023-12-27,4124565.0,-1105606.0,,20651042.0,53.99
2023-12-28,1087850.0,2849040.0,,17797536.0,54.0
2024-01-02,2307643.0,564768.0,,17142847.0,54.05
2024-01-03,386106.0,-3892083.0,,21753644.0,54.04
2024-01-04,634243.0,-2491314.0,,15324439.0,54.05
2024-01-05,-537040.0,-1051550.0,,11304316.0,54.06
2024-01-08,612460.0,-1383150.0,,11088724.0,54.07
2024-01-09,-1313373.0,-1252350.0,,26019249.0,54.03
2024-01-10,-1351784.0,-1023455.0,,20259529.0,54.0
2024-01-11,23221875.0,-31256766.0,,57691266.0,54.44
2024-01-12,-410448.0,-753303.0,,13038939.0,54.23
2024-01-15,810473.0,270342.0,,13212339.0,54.25
2024-01-16,-739816.0,-1516685.0,,14760415.0,54.24
2024-01-17,-3619660.0,-525968.0,,22683660.0,54.18
2024-01-18,-865935.0,59931.0,,17853397.0,54.18
2024-01-19,6469630.0,-509888.0,,23363427.0,54.28
2024-01-22,1818026.0,-163819.0,,19673375.0,54.31
2024-01-23,1251237.0,-133492.0,,14786224.0,54.34
2024-01-24,-180562.0,-926539.0,,12860661.0,54.34
2024-01-25,821794.0,-89590.0,,11737747.0,54.35
2024-01-26,811076.0,-789926.0,,11160062.0,54.39
2024-01-29,2954226.0,-417687.0,,13976521.0,54.43
2024-01-30,-612775.0,14472.0,,12244418.0,54.43
2024-01-31,-1345974.0,-1277156.0,,15703560.0,54.42
2024-02-01,5116361.0,-4377851.0,,19881033.0,54.51
2024-02-02,1864307.0,1992933.0,,14955881.0,54.55
2024-02-05,1945912.0,-4943504.0,,19026021.0,54.58
2024-02-06,324447.0,-492974.0,,14559254.0,54.61
2024-02-07,744839.0,1528365.0,,16566445.0,54.62
2024-02-08,-4917760.0,1270497.0,,20810708.0,54.53
2024-02-13,1081639.0,2632864.0,,21966745.0,54.52
2024-02-14,-1689615.0,-2442582.0,,12434945.0,54.5
2024-02-15,-1678961.0,-2057378.0,,14120600.0,54.47
2024-02-16,-333212.0,-794743.0,,13444781.0,54.51
2024-02-19,1875199.0,569033.0,,12726404.0,54.54
2024-02-20,302706.0,-1260421.0,,14681477.0,54.54
2024-02-21,-784856.0,-44080.0,,11503495.0,54.53
2024-02-22,-2135820.0,147151.0,,15208934.0,54.49
2024-02-23,-1443503.0,1333835.0,,16225166.0,54.48
2024-02-26,828731.0,-36577.0,,14669352.0,54.5
2024-02-27,451492.0,-686619.0,,13201981.0,54.52
2024-02-28,238222.0,326503.0,,11795859.0,54.55
2024-02-29,1289044.0,-2429652.0,,21176403.0,54.57
2024-03-04,3215035.0,714522.0,,23210474.0,54.66
2024-03-05,306631.0,-1353446.0,,19505125.0,54.66
2024-03-06,-3183367.0,-683981.0,,21547905.0,54.61
2024-03-07,-4294027.0,86490.0,,14516963.0,54.54
2024-03-08,-1597068.0,3346510.0,,19271349.0,54.51
2024-03-11,-1677178.0,-469163.0,,9740504.0,54.5
2024-03-12,-2411246.0,2950142.0,,13011654.0,54.46
2024-03-13,3310676.0,930910.0,,15243134.0,54.51
2024-03-14,131956.0,1688634.0,,22545539.0,54.52
2024-03-15,-6965474.0,53840.0,,22580555.0,54.4
2024-03-18,-800327.0,-233229.0,,11520348.0,54.39
2024-03-19,553638.0,-2900837.0,,15376066.0,54.4
2024-03-20,12004480.0,8519333.0,,50106297.0,54.62
2024-03-21,13465374.0,6329108.0,,44569799.0,54.85
2024-03-22,4420962.0,-388361.0,,26724761.0,54.93
2024-03-25,1020858.0,-1116448.0,,18703996.0,54.95
2024-03-26,5940662.0,2485847.0,,30551494.0,55.07
2024-03-27,116756.0,1630951.0,,17424595.0,55.1
2024-03-28,4986521.0,1282012.0,,25084812.0,55.18
2024-03-29,7793777.0,411942.0,,27126366.0,55.31
2024-04-01,1165074.0,-117544.0,,20116513.0,55.33
2024-04-02,11878085.0,-301604.0,,37077944.0,55.57
2024-04-03,2489490.0,-3194490.0,,30493347.0,55.61
2024-04-04,4318603.0,738445.0,,25248934.0,55.68
2024-04-05,872213.0,-1827166.0,,18883752.0,55.7
2024-04-08,2341510.0,-1498236.0,,18953232.0,55.73
2024-04-09,5044604.0,-5269292.0,,23725956.0,55.81
2024-04-11,6714881.0,-5831471.0,,25538009.0,55.93
2024-04-12,773006.0,-2008431.0,,17061770.0,55.96
2024-04-15,-887788.0,-943327.0,,26663772.0,55.95
2024-04-16,1342151.0,-1546037.0,,31949845.0,55.98
2024-04-17,-1818372.0,-209423.0,,22611631.0,55.97
2024-04-18,956828.0,-674930.0,,21370190.0,55.99
2024-04-19,-80787.0,-4327672.0,,31317563.0,55.99
2024-04-22,-8435359.0,2924151.0,,30469477.0,55.87
2024-04-23,-3144487.0,110010.0,,18717699.0,55.81
2024-04-24,2652606.0,780960.0,,22166150.0,55.87
2024-04-25,-1068725.0,-2538926.0,,15549134.0,55.86
2024-04-26,-289404.0,-346355.0,,12755629.0,55.87
2024-04-29,-1526003.0,-353897.0,,14664474.0,55.85
2024-04-30,586707.0,1174209.0,,19007007.0,55.87
2024-05-02,540896.0,103784.0,,18900640.0,55.88
2024-05-03,-194355.0,-78198.0,,13151889.0,55.88
2024-05-07,7344731.0,3127233.0,,26238868.0,56.0
2024-05-08,1517069.0,-378728.0,,13089576.0,56.02
2024-05-09,-1230091.0,24866.0,,18759935.0,56.01
2024-05-10,626178.0,-2037692.0,,16976124.0,56.02
2024-05-13,-960777.0,-1674382.0,,18652344.0,56.01
2024-05-14,-391712.0,64598.0,,11763992.0,56.0
2024-05-16,-3782864.0,1856645.0,,20989778.0,55.96
2024-05-17,-3392113.0,-90450.0,,15918201.0,55.9
2024-05-20,176304.0,2591622.0,,19456783.0,55.9
2024-05-21,1279885.0,-1990989.0,,13690583.0,55.92
2024-05-22,-1449077.0,72246.0,,19521506.0,55.9
2024-05-23,1435813.0,-1025723.0,,18728087.0,55.92
2024-05-24,-7412523.0,-3921932.0,,27891278.0,55.79
2024-05-27,-9518410.0,3337368.0,,43825202.0,55.63
2024-05-28,-841506.0,2488613.0,,18539072.0,55.62
2024-05-29,-5638189.0,536510.0,,30244875.0,55.52
2024-05-30,-6641717.0,-2157062.0,,28551273.0,55.41
2024-05-31,-6125323.0,3314003.0,,26198776.0,55.31
2024-06-03,1809129.0,821390.0,,15706268.0,55.33
2024-06-04,-370966.0,-357735.0,,14098053.0,55.33
2024-06-05,5148464.0,-2880380.0,,23177968.0,55.41
2024-06-07,-2400044.0,1239125.0,,21189349.0,55.37
2024-06-10,-1893335.0,-2315098.0,,14598755.0,55.34
2024-06-11,-2395238.0,-732641.0,,16971175.0,55.3
2024-06-12,-427350.0,-75724.0,,19246725.0,55.29
2024-06-13,12006627.0,-350325.0,,33763804.0,55.5
2024-06-14,6624125.0,-1159458.0,,22926612.0,55.6
2024-06-17,-543191.0,-947913.0,,16123051.0,55.59
2024-06-18,5596986.0,401243.0,,18207598.0,55.68
2024-06-19,2961886.0,3843571.0,,24168863.0,55.73
2024-06-20,4002722.0,1958303.0,,20288913.0,55.8
2024-06-21,-1550134.0,-392128.0,,17907523.0,55.77
2024-06-24,262698.0,281038.0,,15454227.0,55.77
2024-06-25,2811000.0,-476258.0,,19088458.0,55.81
2024-06-26,1296887.0,-793488.0,,17783242.0,55.83
2024-06-27,4868086.0,-3472885.0,,11739720.0,55.9
2024-06-28,-961953.0,207314.0,,9455929.0,55.88
2024-07-01,1026182.0,442996.0,,11317202.0,55.9
2024-07-02,2196728.0,-1172626.0,,14471904.0,55.94
2024-07-03,-45349.0,366480.0,,11440328.0,55.94
2024-07-04,7908678.0,6993695.0,,43857229.0,56.09
2024-07-05,13684182.0,6809451.0,,45791193.0,56.32
2024-07-08,3915226.0,-1128290.0,,24035809.0,56.39
2024-07-09,3776514.0,-3751.0,,21336201.0,56.45
2024-07-10,3468580.0,-1447489.0,,17813847.0,56.51
2024-07-11,2344737.0,-1171760.0,,24677608.0,56.55
2024-07-12,-3628157.0,154761.0,,26344386.0,56.49
2024-07-15,-722210.0,4178194.0,,25193080.0,56.48
2024-07-16,2032558.0,645166.0,,16166688.0,56.52
2024-07-17,403134.0,-306635.0,,18186490.0,56.53
2024-07-18,-927838.0,1853095.0,,24721790.0,56.51
2024-07-19,-2932308.0,-1750534.0,,18569122.0,56.46
2024-07-22,-367287.0,-242867.0,,18987560.0,56.46
2024-07-23,2476024.0,-1694295.0,,15766389.0,56.5
2024-07-24,-2621848.0,-492483.0,,16939083.0,56.46
2024-07-25,192559.0,-1877734.0,,20323811.0,56.46
2024-07-26,-1782230.0,719026.0,,14508334.0,56.43
2024-07-29,51574.0,-554806.0,,12797136.0,56.43
2024-07-30,-314454.0,-1379203.0,,13169636.0,56.43
2024-07-31,1672730.0,958338.0,,20744323.0,56.46
2024-08-01,330098.0,-1061536.0,,20900338.0,56.48
2024-08-02,-3606822.0,-3138554.0,,25800275.0,56.42
2024-08-05,-16525938.0,-2439089.0,,54608790.0,56.14
2024-08-06,-2538825.0,-7018788.0,,47295226.0,56.1
2024-08-07,1082652.0,-2123457.0,,32710428.0,56.12
2024-08-08,-3277706.0,-3828398.0,,28414729.0,56.06
2024-08-09,562102.0,-21816.0,,16388222.0,56.07
2024-08-12,475487.0,112759.0,,9839259.0,56.08
2024-08-13,1854340.0,-202595.0,,10716261.0,56.11
2024-08-14,2044945.0,-230603.0,,13246168.0,56.15
2024-08-16,6525166.0,918078.0,,22061478.0,56.26
2024-08-19,-1466156.0,-339031.0,,14146565.0,56.23
2024-08-20,922777.0,-141999.0,,10683836.0,56.25
2024-08-21,80046.0,177643.0,,7805598.0,56.25
2024-08-22,311492.0,-452139.0,,8149101.0,56.26
2024-08-23,-1159298.0,748590.0,,9420306.0,56.24
2024-08-26,-3727943.0,584334.0,,15655938.0,56.18
2024-08-27,-1443396.0,304677.0,,11130145.0,56.16
2024-08-28,-1463264.0,533263.0,,9794514.0,56.14
2024-08-29,-4511575.0,-2181014.0,,16884479.0,56.06
2024-08-30,-2518047.0,1361771.0,,16358520.0,56.02
2024-09-02,1853379.0,-2373353.0,,12641376.0,56.07
2024-09-03,-5796911.0,-1679852.0,,16314599.0,55.98
2024-09-04,-7351258.0,-4032669.0,,27366563.0,55.85
2024-09-05,-8691279.0,-367199.0,,25686769.0,55.71
2024-09-06,-2414462.0,-403539.0,,19022299.0,55.67
2024-09-09,-5737791.0,-805258.0,,23263298.0,55.58
2024-09-10,-8793411.0,-1283398.0,,30651376.0,55.43
2024-09-11,-13948410.0,-608807.0,,35809707.0,55.2
2024-09-12,-5202516.0,893581.0,,35884106.0,55.11
2024-09-13,-12121480.0,492192.0,,25045135.0,54.9
2024-09-19,-14595306.0,5359556.0,,49402713.0,54.66
2024-09-20,-6285792.0,1239652.0,,32746056.0,54.55
2024-09-23,-10102467.0,1860477.0,,28542376.0,54.38
2024-09-24,-7579418.0,2828093.0,,26957500.0,54.22
2024-09-25,-8760050.0,3172763.0,,28652438.0,54.07
2024-09-26,-3726164.0,4782001.0,,37566015.0,53.99
2024-09-27,-1590295.0,-1106122.0,,28433030.0,53.94
2024-09-30,-11085140.0,-2310470.0,,32694163.0,53.75
2024-10-02,-1823196.0,-2523471.0,,28473536.0,53.75
2024-10-04,-5186525.0,-1123099.0,,24247578.0,53.68
2024-10-07,-8947796.0,1246964.0,,35066533.0,53.53
2024-10-08,-4161801.0,-1439648.0,,27411786.0,53.46
2024-10-10,-5373866.0,-4365996.0,,45262214.0,53.37
2024-10-11,-6598294.0,3846376.0,,29623969.0,53.26
2024-10-14,-1555946.0,2516395.0,,20886249.0,53.23
